luminosity_distance_Mpc	dec	ra	theta_jn	psi	phase	spin1	spin2	geocent_time	ms	mr	mass_1_source	mass_2_source	lambda1	lambda2	H1	L1	V1	K1	network_matched_filter_snr
455.68642153800306	-0.21589328316839004	4.371767112782962	1.886315512786638	2.9250194548770554	1.110248753643417	-0.0014869586115621605	-0.00023197907510233776	1332188955.0174131	1.2986617138729333	1.3491441446061532	1.3491441446061532	1.2986617138729333	312.3036255473893	391.73463762325804	False	True	False	False	3.00188127488143
461.80023137161965	0.4504487220338226	2.7381016718245994	2.934118780888437	1.7677544699936172	5.3648987358794376	0.007323080020546508	0.00010691827327753193	1348889836.89651	1.3136315706915798	1.3313931594566695	1.3313931594566695	1.3136315706915798	339.8496849876991	366.2903550553858	True	True	False	True	5.4683486120527185
216.13244823364977	0.07950486639334207	0.8349005607737557	1.1396042624265077	0.36789981721896003	3.858575837437968	-0.01042888457239373	0.006453429190812573	1332299082.1305275	1.3058637777043902	1.345301803304751	1.345301803304751	1.3058637777043902	317.90497679910374	379.42738698555075	True	False	False	False	4.246799683777588
338.1538562978532	0.1607836998857955	5.227564324772777	2.5934714308929543	1.8342710539834544	1.479845581319649	-0.021405014956652882	-0.02340453454160197	1348806781.202435	1.323056177510759	1.4728729266074596	1.4728729266074596	1.323056177510759	178.37345881084843	351.1001526146894	True	True	False	True	8.378232257840729
253.05045536906488	0.07887112093535355	3.8980119957135284	2.1955153584818157	0.6041875362624929	2.856657318285366	0.006120021189236182	0.005419712152574872	1330138467.6414587	1.345261879772507	1.321040773883912	1.345261879772507	1.321040773883912	317.96533300928604	354.0064654927473	False	False	False	True	1.8744206126479441
163.61392242937464	-0.072978856381997	2.2035164442559863	0.6777051784275331	0.9459048756537524	1.4286950079129068	0.025509607045177133	-0.003908016861465482	1344598249.2418556	1.412337270035175	1.3603127842766736	1.412337270035175	1.3603127842766736	237.86316387281786	297.78179942749597	True	False	False	True	9.353636765294247
489.6531098993964	0.43806837443625324	5.744030030346357	1.196422529737617	2.779371970646499	2.669330292254526	0.006799567700595261	0.010075042582062025	1337756563.6254349	1.3533046159931366	1.330077554140345	1.3533046159931366	1.330077554140345	306.65027596595525	341.68567232105244	False	False	False	True	0.19039076571750269
488.3960639082085	-0.3291229258944901	3.221026929448421	0.8731443159660838	0.3400529359301028	5.048248691551181	-0.01013621519070293	-0.0022509498095820216	1333111441.6406188	1.325594430035895	1.7379343432448477	1.7379343432448477	1.325594430035895	54.23615910148912	347.66021304101	False	True	True	False	4.687335732865918
369.0159711621596	1.0534570974225956	4.76373640662984	1.714255717523297	2.6400490704917976	4.139680845223648	0.0037465562753266966	-0.036444014355257695	1327734567.2103047	1.2147545703647813	1.3167115935792075	1.3167115935792075	1.2147545703647813	360.97089152237334	588.5889353733369	False	False	True	True	0.7387945916980572
358.6065384834879	0.5347614699229345	2.158022688760459	1.4068947964412906	2.352638455178754	4.246595106242483	0.034604768695081944	0.013639296113282394	1326665313.6201065	1.3676237758767842	1.3424965653424465	1.3676237758767842	1.3424965653424465	288.27194395967496	322.262977627128	True	True	True	True	1.8285042266275193
478.50695713233836	-1.0745841849775981	6.083287374546452	1.9680594248455696	0.9636212321750843	0.047966596895565865	-0.0025262876555507932	-0.009009739915936722	1353123015.518274	1.3126602256648396	1.3166963936472267	1.3166963936472267	1.3126602256648396	360.99667121936096	367.98573183016435	True	True	True	True	4.610924056590477
171.29214126848748	0.7019184238928559	6.023406537441916	1.6477028978072772	2.5328274882060704	3.759290575573756	-0.0004912902079830939	0.007160753469082939	1332727162.94512	1.2690480300311857	1.3646912356228826	1.3646912356228826	1.2690480300311857	292.2086550665707	452.83950515652685	False	True	True	True	5.0617836154852665
374.4426005039766	-0.5392359692264049	5.477825001355163	2.10381744689953	2.309499127783833	4.325392904878713	0.01064193445477845	-0.010846374184390745	1339041640.563945	1.2666916517414029	1.3547544881920328	1.3547544881920328	1.2666916517414029	304.76648202912884	458.61139598667484	False	False	True	True	3.98822359302097
453.00322835108784	0.6814211122131294	2.557789898977192	2.1819787458251407	2.352709972983145	3.582154938998191	-0.022451119192589002	-0.041720866977268956	1333128699.3227117	1.297249510661244	1.346739043770701	1.346739043770701	1.297249510661244	315.7626941406618	394.42091534078776	True	False	False	True	0.2597296138658259
407.6787528837564	-1.0943148300583776	3.259691182869394	0.757898122006425	1.9553031529304838	0.5815642250519144	0.0025543492279649633	-0.003694034073142687	1353371050.650959	1.3131854677521537	1.5746317428245025	1.5746317428245025	1.3131854677521537	114.50122808745623	367.06908473036697	True	False	True	True	5.602632716362544
402.82233870161076	0.25085478649770604	0.037465958260547216	2.483292781253231	2.3234149566633935	0.1026368031239366	-2.4381883529416874e-05	-0.008627053561189993	1339181027.6266224	1.2776633097730783	1.385666865890368	1.385666865890368	1.2776633097730783	266.8170699143025	433.12972549836627	False	True	False	False	1.3526684161970912
280.460967003623	0.5692918457293699	2.080123518741108	0.8127443966205354	0.47803326301036614	4.856809027559664	0.0008819994586510012	-0.006291424820048917	1326248624.5325286	1.321061470745619	1.3406766788315267	1.3406766788315267	1.321061470745619	325.19957774413393	353.97549297779847	False	True	False	False	5.688288608079387
425.8125276055151	-0.6561551382100385	3.587052404419624	1.343352497020512	0.6877697000782963	2.5209715934417125	-0.03127456457504245	-0.007831755865658749	1350304814.0778549	1.2517177437159435	1.5245141298383271	1.5245141298383271	1.2517177437159435	142.15226163031204	493.0107637034435	True	True	False	True	1.5573211780536893
415.8724626939973	0.2919953439384145	4.495836509295687	2.628976418466393	1.9774215883141768	0.9929592618661602	0.04220020891725152	0.015776182510106804	1349000237.379962	1.3787689200083872	1.3429160286193689	1.3787689200083872	1.3429160286193689	273.93606833928493	321.5963663216097	False	True	False	False	5.409034603448999
215.1215597464964	0.3828678205124504	1.6760291455997007	1.624219992581929	0.37380966515181707	1.171143498098606	0.014391779964958298	-0.010950082107788568	1327015990.9404821	1.3916367146197233	1.3459219617094447	1.3916367146197233	1.3459219617094447	259.83213480025023	316.9733773302206	False	True	True	False	4.790992537107309
338.616208710777	-0.8197670611307534	3.4719326319938633	0.9525908884620381	2.272206677848625	0.8132022152407833	-0.005869561034752356	0.00934198344196724	1349225471.9746451	1.367841508929432	1.342378276376603	1.367841508929432	1.342378276376603	287.97329081376483	322.4517832489032	False	True	True	False	6.609750507515326
72.7262464000148	1.3169230176516906	2.6574755175385874	1.995177926015611	0.7569027386102997	5.0945568798011545	-0.010814482573525632	0.002531688516662573	1332979239.9761357	1.3425507705843611	1.313727890201116	1.3425507705843611	1.313727890201116	322.1765751861938	366.1222730021571	False	False	False	True	1.4350897669693854
381.4236363583243	-0.7013849254491162	0.3037193122604597	2.0803140304626577	2.157438307811725	4.97034549090803	-0.017099893511126594	0.029698728896784838	1325932241.3064966	1.3268111142072272	1.3729653813740694	1.3729653813740694	1.3268111142072272	280.9710050964148	346.0516009396317	True	True	False	True	6.262027793960024
409.06621326206783	0.48185351536008525	2.3181662343024128	1.6495429506026262	2.9909683639080353	6.12623518141879	0.013320802194498457	0.006353370943094048	1340531990.7227447	1.3733223636073173	1.3432531520252935	1.3733223636073173	1.3432531520252935	280.4987477980885	321.06416007427526	False	False	True	False	2.119063172219578
406.757342741228	-0.502665682769251	3.2895015766775946	1.4387283239073465	2.714550937340766	5.819370634759492	0.003799999297582051	0.013984894184207352	1351379457.0781965	1.3550410831062827	1.29395716518671	1.3550410831062827	1.29395716518671	304.39882953679796	401.04682309300966	True	True	False	True	2.0648160502317348
427.56895536289784	0.11282139888238199	1.9642343768278385	1.1898427940170009	1.274260583737641	0.12939701219531505	0.0065487662854341756	-0.017615698665638488	1348372579.4867826	1.3803160341802772	1.350985707075136	1.3803160341802772	1.350985707075136	272.3012322557169	309.75301556811985	False	False	False	False	0.0
413.563257549906	-1.0138437151767774	0.0028942953878658972	1.3916014503707943	2.6747221243391834	2.5729375572271884	-0.019148510518961864	0.005227467969836606	1344838912.4917052	1.2623616226225127	1.340516084873916	1.340516084873916	1.2623616226225127	325.46127963694977	468.8168114197733	False	True	True	False	3.016295417402787
223.94156209091236	-0.417004117340175	4.991198766276785	1.0974261369850697	2.3741223384886236	1.44258348557037	-0.018715753658620493	-0.0012539524872280906	1334406270.342771	1.3368216179559556	1.358004703151646	1.358004703151646	1.3368216179559556	300.6604919902502	331.4986983952572	False	True	True	False	6.581007967717935
313.3773168114805	-0.08031492303809848	4.337393175848403	1.5712550224192432	1.175141671005638	0.04046911578656374	0.0154440559546528	-0.017959733505523188	1346901791.3793952	1.166043163358011	1.3507347517222263	1.3507347517222263	1.166043163358011	310.0958956356702	750.1531081816554	True	False	False	True	1.6646399641397591
126.84621080953005	-0.017604678123361216	6.241321416319074	0.7748901168475003	1.0873223679354862	4.0871397463700045	0.002847246173616395	0.017793772112730644	1334568889.734304	1.3692363904468148	1.6901445516875866	1.6901445516875866	1.3692363904468148	67.43465920563534	286.05163377804297	False	True	False	False	7.189528974357255
