theta_jn psi phase spin1 spin2 geocent_time ms mr ra dec luminosity_distance_Mpc mass_1_source mass_2_source lambda1 lambda2 H1 L1 V1 K1 m1 m2 mchirp eta q chi_eff r1 r2 c1 c2 mb1 mb2 mej_dyn mej_wind
1.1062612099632612 1.5986355029879296 4.147371752832559 0.01708019622873279 0.008760730444550712 1352156230.2127576 1.2893258203108922 1.3671455247320614 6.164764717431771 -0.47410909199337364 297.852 1.3671455247320614 1.2893258203108922 307.0582550473801 432.39684227330616 True True True True 1.3671455247320614 1.2893258203108922 1.1557008374879623 0.24978545969618973 1.060356895980261 0.0 11443.184536141087 11453.194941425694 0.1764160438058745 0.1662287971455919 1.528822933286714 1.431557181621183 0.0026315990686367756 0.021022280144838215
2.7410511874340444 2.208579694126021 3.2214964192097484 0.0021413043349444373 -0.0004652300032617633 1337890061.1291137 1.3399473147154766 1.3495520493772621 0.7922637999826034 0.7288390062040275 302.924526525 1.3495520493772621 1.3399473147154766 330.2589274326184 345.9100134134601 False True False False 1.3495520493772621 1.3399473147154766 1.1706636351028146 0.2499968116362698 1.0071679942608975 0.0 11445.952131098365 11447.373055178416 0.1741036791833272 0.1728431297148722 1.5067337968164676 1.494709495839521 0.002638081978952213 0.019540996516759668
1.4542514549303474 0.35297955242490964 1.9780604628179541 -0.008295953737291471 -0.0009384130160236718 1351890153.2463648 1.3273748128637202 1.3312882633957557 3.1890784199607483 -0.4034717599875162 278.923646163 1.3312882633957557 1.3273748128637202 360.76759037640517 367.0559089340718 True False False True 1.3312882633957557 1.3273748128637202 1.1572488148966609 0.2499994583321025 1.002948263364733 0.0 11448.584376801553 11449.107218562916 0.17170800764393243 0.17119543708822896 1.48388559012546 1.4789979885242237 0.0025702740885006244 0.021479515006143753
1.9025852591592356 1.0354966091869908 0.34701847130723634 -0.002683403234959263 -0.0038503376267754585 1339588887.7752447 1.1824063735957901 1.5502325310960838 3.4187124019366086 1.0298153633903808 295.860120056 1.5502325310960838 1.1824063735957901 134.58804388939674 728.0476130809595 False False False False 1.5502325310960838 1.1824063735957901 1.1764723252786478 0.24547039078992325 1.3110826918005403 0.0 11398.768641425404 11460.915854116543 0.20082100781501505 0.15234130555011557 1.764182216498328 1.3003456326911267 0.004946161765861413 0.013229672501006113
1.903887946760533 2.916556322123065 5.575937172493946 0.01436951872980898 -0.015939698631656535 1354581168.9416745 1.2233517644771659 1.3190253410610693 0.55636523790939 -0.07737829972254259 196.72642874337143 1.3190253410610693 1.2233517644771659 380.68606382618293 599.0741408579682 True True False False 1.3190253410610693 1.2233517644771659 1.10569335961693 0.2496459667190688 1.078206105032098 0.0 11450.165744637954 11458.516582541772 0.17010285428843588 0.1576497150680801 1.4685772676735394 1.3503023443018418 0.0024292607512899998 0.023954842443822545
2.1776636481392337 1.0630886648091302 0.11074934111904605 0.008533445191588761 -0.0009806308216423977 1341289766.210071 1.4010907782748554 1.3434527941721617 4.235524086224528 0.9375355569304167 137.04504692555867 1.4010907782748554 1.3434527941721617 262.96180809998793 339.8748320043493 False False False False 1.4010907782748554 1.3434527941721617 1.194315820799856 0.2498897401710597 1.0429028726224878 0.0 11437.529309215271 11446.863179210295 0.18088572283147597 0.1733030292780676 1.5717605575392082 1.4990956177107786 0.0027986136956027726 0.013044899880429417
1.6483687154107605 0.37621146934872335 2.216639111112419 0.007215727653775308 0.007321003494857433 1333576463.9352684 1.386098386300452 1.365404051553307 0.04894898060265737 -0.3356251745490127 326.201363357 1.386098386300452 1.365404051553307 280.76755879842193 309.32267238171534 True False False True 1.386098386300452 1.365404051553307 1.1976203492794337 0.24998585825035577 1.0151561984334254 0.0 11440.050355980935 11443.466105366435 0.17891071726915403 0.1761869894053833 1.5527365331066478 1.5266322278679862 0.002782175352814763 0.012776503434889406
1.9531973041492783 0.6897009554155757 1.3835041103404602 0.003507720929262113 -0.023359788356421354 1348702023.8301418 1.3765642079267848 1.3544521682452926 5.520841599297459 -0.7563227757483523 216.948957802 1.3765642079267848 1.3544521682452926 293.86518491492717 323.4217644020058 True False True True 1.3765642079267848 1.3544521682452926 1.1886971645036806 0.24998361113000764 1.016325448915733 0.0 11441.640284751586 11445.200304214157 0.17765540232603663 0.1747473144151486 1.5406896656195317 1.5128770504629905 0.002735610340716287 0.015345357984529316
0.23605561744480602 1.143183641940582 3.668723835048816 -0.00362404517480855 0.017264980933965036 1354681178.0634665 1.2088297463738824 1.3718878419810072 5.7971994241593165 0.02006212341936182 367.712944463 1.3718878419810072 1.2088297463738824 300.63039846271323 641.4693982852024 True False True False 1.3718878419810072 1.2088297463738824 1.120629758589849 0.24900196958433757 1.1348892150414474 0.0 11442.411131954492 11459.480521930014 0.17703995648681725 0.15576520201340432 1.5347938495761941 1.332565975057632 0.002705987189991809 0.023922527894798432
0.6222467296456533 2.350686925697042 5.490971540846435 0.03576774450099712 -0.01385902016971228 1340606378.4105756 1.2723755527542147 1.3057701601320402 3.27373870456151 -0.20417421840519556 324.103589508 1.3057701601320402 1.2723755527542147 406.50260544109534 479.4530148377396 False True False False 1.3057701601320402 1.2723755527542147 1.1220901282042801 0.2499580552342297 1.0262458731665653 0.0 11451.66723251779 11454.651869819976 0.16837137368175242 0.16402258663710875 1.4520479753860345 1.4105354047552543 0.0024154267942993373 0.023478009958408135
1.261508243209827 0.761600143924432 4.585525761997039 -0.005772184089311314 -0.043018390577109475 1347175172.2810943 1.232275659438678 1.3867158594365285 3.9592550084461937 -0.860099372393527 227.38930651 1.3867158594365285 1.232275659438678 280.0229787813245 573.1613074819477 False True True True 1.3867158594365285 1.232275659438678 1.137602121154457 0.24913065425002984 1.1253292628276053 0.0 11439.946787320177 11457.874041217352 0.17899203808892297 0.15880861621801934 1.5535180377748548 1.3612192712762163 0.0027554895937776987 0.022822642811757346
