luminosity_distance_Mpc dec ra theta_jn psi phase spin1 spin2 geocent_time ms mr mass_1_source mass_2_source lambda1 lambda2 H1 L1 V1 K1 network_matched_filter_snr m1 m2 mchirp eta q chi_eff dist r1 r2 c1 c2 mb1 mb2 tini tmax dt mej_wind theta phi
210.86171809205854 -0.20361657714059972 4.502707477663359 2.7330845492779527 2.1518332168285625 3.9304545141983644 0.01373828146521996 -0.0013460340009534245 1333674745.7274325 1.2647344101313194 1.3167987880190732 1.3167987880190732 1.2647344101313194 360.8231353641522 463.3188974919579 True False True True 13.202891211981598 1.3167987880190732 1.2647344101313194 1.123403335105133 0.2498983128801435 1.0411662539349649 0.006348234017054576 210.86171809205854 11332.907527832705 11338.191977509961 0.17157274833849112 0.16471219835800244 1.4657997419095772 1.4010975518053537 0.1 5.0 0.1 0.003 30 30.0
223.77857703692044 -0.6542697860706256 2.744702498574003 0.9804012693046292 0.8207947064367935 2.7824727087640717 -0.0028038094550646123 -0.0017677423305526541 1329314452.2583117 1.2067762602246819 1.373736332519085 1.373736332519085 1.2067762602246819 279.95591352359173 610.2195027084653 False True True False 7.999964490336591 1.373736332519085 1.2067762602246819 1.120409774792724 0.24895346612275493 1.1383521351864494 -0.002319292846474503 223.77857703692044 11324.7951547751 11342.141260098731 0.1791196634143513 0.1571093172349039 1.5371233990811857 1.330060208778467 0.1 5.0 0.1 0.003 30 30.0
148.6795736273486 -0.1428606492387238 6.134403776237393 2.343116649723196 2.4491544567888126 3.1121141070540204 -0.006994649037936669 0.007641609207669917 1333764371.2096677 1.3043393555648086 1.3089017457894203 1.3089017457894203 1.3043393555648086 374.4290816016343 381.92352486212576 True True False False 13.23096293697395 1.3089017457894203 1.3043393555648086 1.137477176130553 0.249999237980817 1.0034978552208418 0.00031070355201819256 148.6795736273486 11333.828887526843 11334.340860896269 0.17052993652268764 0.16992785064795426 1.455951991086456 1.4502643994933417 0.1 5.0 0.1 0.003 30 30.0
294.40056136038163 0.3263683412908887 5.931476608067138 1.8450138324794332 2.347324435825056 4.115153185753816 0.006336548509856862 -0.006222588528632458 1349865720.7292707 1.200234530818983 1.3703037661348296 1.3703037661348296 1.200234530818983 284.58028392475404 632.2666528351358 True True True True 3.23818316222649 1.3703037661348296 1.200234530818983 1.1159505882757403 0.24890568243658678 1.1416966692333035 0.00047244215954661436 294.40056136038163 11325.361055301299 11342.479829510432 0.17866316781704003 0.15625299003481305 1.532798508450183 1.322080401843437 0.1 5.0 0.1 0.003 30 30.0
478.67352059354226 -0.847319479158032 3.6058704416400276 1.6894483331266732 2.8796251698771136 3.9966838298726644 0.0015600762823286005 0.0007311428352624452 1326086731.3828 1.301872910785366 1.3300816046831323 1.3300816046831323 1.301872910785366 341.68011631836004 386.0406370094347 False True False False 1.1719920911469401 1.3300816046831323 1.301872910785366 1.1455457819744563 0.24997128232966775 1.021667778524364 0.0011500517195039397 478.67352059354226 11331.24806757682 11334.611762489012 0.17332881775029677 0.16960247136046133 1.4823783088156888 1.44719000508434 0.1 5.0 0.1 0.003 30 30.0
476.9897428939903 0.2133006727349954 6.1922668686642695 2.4471016339893517 2.3247838229173357 5.283019996426071 -0.019942672050663194 0.0290509202420457 1356279284.184402 1.230095899978826 1.523628838920444 1.523628838920444 1.230095899978826 142.71053863632054 542.5411573380753 False True False False 2.5707135134284544 1.523628838920444 1.230095899978826 1.1904380174486795 0.2471593832601732 1.2386260607377608 0.0019428912204811544 476.9897428939903 11288.410818826049 11340.766192980933 0.19930427444017923 0.16016470165517108 1.7293897852651918 1.3585512084595754 0.1 5.0 0.1 0.003 30 30.0
452.82326030926583 -0.15764299105697074 1.9441642400988137 0.6708895982843549 1.7991296591401569 5.603456615384885 -0.020838773708341952 0.00031971599354843134 1351004497.5567594 1.2562043394265778 1.3471590583825652 1.3471590583825652 1.2562043394265778 315.1475660973736 482.57118025686896 True False False True 3.1619134619190086 1.3471590583825652 1.2562043394265778 1.1323496236195398 0.2496948447177105 1.0724043979958753 -0.010629140046904174 452.82326030926583 11328.912756420676 11338.892852265679 0.17559044456217354 0.16359117543578452 1.5037359600777005 1.3905867597209358 0.1 5.0 0.1 0.003 30 30.0
321.4925909670407 -0.4067800615193556 6.259144187079081 1.9486410597818398 1.4235394275271551 4.808354870286884 0.0013243735159363937 0.0021334661202711013 1336739653.4737263 1.3180840001887661 1.3529117680167269 1.3529117680167269 1.3180840001887661 307.16788606879265 358.67406702209934 True False True False 2.5996833264496493 1.3529117680167269 1.3180840001887661 1.1624998288914483 0.24995749452340368 1.026423026015772 0.001723644839814654 321.4925909670407 11328.07398462508 11332.75315562174 0.1763533170099516 0.17174254490399193 1.5109451694726117 1.4674029256278545 0.1 5.0 0.1 0.003 30 30.0
273.98275167881604 -0.5913985133024318 3.5655365970894914 2.3373281248917848 1.5645529177261075 5.054355855917431 -0.013301182096816036 -0.018565480759991045 1327757837.8420718 1.294741030222692 1.391864733324568 1.391864733324568 1.294741030222692 259.5448264637352 399.43553015574867 True False False True 2.809088283921419 1.391864733324568 1.294741030222692 1.1684958565334687 0.24967327483207497 1.0750139995835082 -0.01583817638419513 273.98275167881604 11321.633385715346 11335.37307293762 0.18153408411064675 0.16866203176145106 1.5600412265897008 1.438300758830343 0.1 5.0 0.1 0.003 30 30.0
483.2444859476084 0.4968134169207624 3.9561472430748235 0.8552739941550925 2.5809418025571755 1.7937705050735913 -0.0053533600945086844 -0.00036417335174149376 1334511530.9536996 1.270757057919598 1.3395530768683852 1.3395530768683852 1.270757057919598 327.0354935836255 448.66579857614346 False False False False 0.0 1.3395530768683852 1.270757057919598 1.1357298808361982 0.2498263469544548 1.0541378216395003 -0.0029245129693507943 483.2444859476084 11329.98023345367 11337.672142689458 0.17458262094272126 0.1655041436253599 1.4942163809141624 1.408534469769781 0.1 5.0 0.1 0.003 30 30.0
221.29599478720382 0.3563418504336513 0.7542965961407324 3.0058964784422155 0.43273510502109797 3.280341487801277 0.030381152423063395 -0.029917137147448602 1332079663.6269891 1.2206584649108254 1.3252814040868761 1.3252814040868761 1.2206584649108254 348.07643415325043 572.1578101598586 False True True True 10.23473016249729 1.3252814040868761 1.2206584649108254 1.107061466062904 0.24957782009532728 1.0857102475291431 0.0014709576143909304 221.29599478720382 11331.864493804867 11341.357667666902 0.1726938877320749 0.1589276110955988 1.4763844195665528 1.3470104690402773 0.1 5.0 0.1 0.003 30 30.0
377.43940681118534 -0.4767287566941194 3.1963641961968614 1.3973134840367307 2.5499022074514284 0.7850449372468224 -0.03473862196461371 -0.003701905651660262 1346518811.4924371 1.2298869583463599 1.3583848573412072 1.3583848573412072 1.2298869583463599 300.18607881827324 543.1218844834401 False True True True 3.609561914172358 1.3583848573412072 1.2298869583463599 1.124943835271286 0.24938381333447712 1.10447943863688 -0.019990691553349323 377.43940681118534 11327.249433700326 11340.77976680214 0.17707962865326904 0.16013730472971419 1.5178122207166185 1.3582955131310748 0.1 5.0 0.1 0.003 30 30.0
115.76661933630649 0.3331916110966901 3.449989873437874 0.07005765840332269 2.880365738395392 5.1433464620750815 -0.007272524010328222 -0.00047002135467501857 1343698763.8030894 1.411635166645492 1.3278829421649994 1.411635166645492 1.3278829421649994 238.78494043254963 344.63565441140514 True False True False 24.266772212975297 1.411635166645492 1.3278829421649994 1.1917756875529941 0.2497663400070689 1.0630719936381907 -0.0039752553368986 115.76661933630649 11317.828231838954 11331.532841819408 0.18417454496834804 0.1730379515625842 1.5852018052416221 1.4796324704771566 0.1 5.0 0.1 0.003 30 30.0
326.70959186893907 -0.1483536363147247 0.8901300446317745 1.816377169371103 2.620977372675001 3.105812947502487 -0.00986840395870176 0.004564412195541032 1346755991.200286 1.3376675469897534 1.2413039300617916 1.3376675469897534 1.2413039300617916 330.12237332856637 517.7855605963083 True False True True 4.885054358429926 1.3376675469897534 1.2413039300617916 1.1216219116535187 0.24965096167503603 1.0776309609550376 -0.002921637942272948 326.70959186893907 11330.23789198945 11340.00763663669 0.1743329171498909 0.16163485516778314 1.4918583849944669 1.3722815966262425 0.1 5.0 0.1 0.003 30 30.0
498.0244100959499 0.25764628873765383 3.839473719424072 0.46809160204286915 1.3509152176348522 2.021246441656716 -0.0033007321799687047 0.0033362204587195376 1336578729.9948826 1.195719253609124 1.3339107611546672 1.3339107611546672 1.195719253609124 336.1156883154174 647.2861575398986 True True True True 6.857146608527634 1.3339107611546672 1.195719253609124 1.0991126289488153 0.2492539143162403 1.1155718678347197 -0.00016354136192235782 498.0244100959499 11330.743354626806 11342.703835675571 0.1738355549986074 0.15566209273047932 1.48716228872557 1.3165744667587045 0.1 5.0 0.1 0.003 30 30.0
387.4641385540751 -1.0936119728581999 5.111524290871673 1.8761832281020858 3.1000265427168077 0.3546924009973862 0.004308735795402675 -0.004912073280371009 1350987932.4758794 1.2661996504636583 1.3421739614000663 1.3421739614000663 1.2661996504636583 322.77869163647455 459.8063380633714 False False True False 2.837052730940151 1.3421739614000663 1.2661996504636583 1.1347825254446426 0.24978790327992306 1.060001841659479 -0.00016738111347623235 387.4641385540751 11329.617562210038 11338.067385442317 0.17492979769932263 0.1649048354587377 1.4974952104038142 1.402905615228335 0.1 5.0 0.1 0.003 30 30.0
385.7995158358349 -0.3438361995358961 2.6337862473673925 0.9556316563786573 0.30606176324465734 2.4044972262682354 0.01610455012480431 0.0029322697753864408 1338131822.5447137 1.2220104014696604 1.3179603202119603 1.3179603202119603 1.2220104014696604 358.87829291774125 567.8856141909905 False False False False 0.0 1.3179603202119603 1.2220104014696604 1.104639580707569 0.24964324356932896 1.0785180867747974 0.009767207941818028 385.7995158358349 11332.768066843888 11341.275984657372 0.1717262038085515 0.1591047767948107 1.4672486391090434 1.3486627121229169 0.1 5.0 0.1 0.003 30 30.0
241.77005336843604 0.780090839819961 1.895839794166938 1.1955455997867597 0.8659581717210868 0.5239435732332948 -0.005849159785367841 0.0033693916276976528 1340647038.064994 1.17583757390276 1.6457199222939092 1.6457199222939092 1.17583757390276 82.07706513501344 709.0999072728445 False False False False 0.0 1.6457199222939092 1.17583757390276 1.207602978139142 0.24306669251931004 1.399615013859055 -0.0020074804493812565 241.77005336843604 11237.262356161771 11343.590443115301 0.21625474286266766 0.15306187564448276 1.8908276173933387 1.2923425998089744 0.1 5.0 0.1 0.003 30 30.0
390.4477478488615 0.41424170821721823 4.562204906497455 0.3118936670916401 0.013500819765210984 0.41383902414509094 0.0002600778107297348 0.008277788304882098 1349708250.9616952 1.3743597237039178 1.322546286519789 1.3743597237039178 1.322546286519789 279.1492757724017 351.81658451190214 True True False False 6.513916925389908 1.3743597237039178 1.322546286519789 1.1736365273884282 0.24990772305816172 1.0391770312406028 0.004191914218907851 390.4477478488615 11324.691317459912 11332.207114659854 0.17920258967920066 0.17233227135571927 1.537909307318737 1.4729705868776175 0.1 5.0 0.1 0.003 30 30.0
496.03228363377485 -0.6791201543560151 1.5893234776708145 2.4431061926084077 0.7227806650466784 0.1227004469253761 -0.01160635223631792 0.012793285766730628 1328220956.64752 1.244055845177971 1.5473018706009698 1.5473018706009698 1.244055845177971 128.03753366501857 511.63337181487486 True True True False 4.24594518535955 1.5473018706009698 1.244055845177971 1.206384800871295 0.2470494753137487 1.2437559588650278 -0.0007318906413988532 496.03228363377485 11280.241129521082 11339.811517493674 0.2025475070482549 0.1619959940200796 1.7603447217115775 1.375657557907376 0.1 5.0 0.1 0.003 30 30.0
432.5511776713679 -0.1943067210474702 2.9471091042083213 2.1924320045459402 1.4572315561557156 1.862715755933519 -0.002189456797227306 0.01131459861092355 1330984043.2099342 1.3237612709502204 1.4846072309284375 1.4846072309284375 1.3237612709502204 169.11410048453325 350.126256989895 True True True False 4.621771866330461 1.4846072309284375 1.3237612709502204 1.2200058881539415 0.24917992771289424 1.121506772790504 0.0041758565646472946 432.5511776713679 11300.301157460855 11332.0556740411 0.19399555932048043 0.17249289310144247 1.678672872176234 1.4744869481370237 0.1 5.0 0.1 0.003 30 30.0
428.5864951001589 -0.17513608676874093 3.0246381463496568 1.7246740989327685 1.3648313967728274 2.5180940611675497 0.005362208625035639 0.02549163088428679 1335528276.7958918 1.3193685662133807 1.3469225371045963 1.3469225371045963 1.3193685662133807 315.49336681792073 356.5916482534925 False True False True 2.5218236987067097 1.3469225371045963 1.3193685662133807 1.1604962430796775 0.24997330110593946 1.020884210520716 0.015322909072125803 428.5864951001589 11328.9466505206 11332.597579792662 0.17555909083286086 0.1719122801619716 1.503439732542528 1.4690054713124325 0.1 5.0 0.1 0.003 30 30.0
373.68313411322765 0.44087622352266914 4.286851041826442 1.858124944796673 2.672909938374584 5.068293097226349 0.03158681419135499 -0.0042087835399237045 1352407028.820647 1.223318102389058 1.3319683498154298 1.3319683498154298 1.223318102389058 339.0238967834097 563.6514016728539 True False True False 3.505953213094087 1.3319683498154298 1.223318102389058 1.1110460663828468 0.24954801683057035 1.0888160219440757 0.01445002600358368 373.68313411322765 11331.000676669299 11341.195984832495 0.17357847752890582 0.1592761619209724 1.484735216313117 1.3502611931378383 0.1 5.0 0.1 0.003 30 30.0
259.0525077111536 -0.6304055467621626 3.1819647235936657 0.30410171778164724 2.0581732511083013 4.9395410065194145 -0.04000061172802364 -0.0008390445113784272 1335472605.3637457 1.2745787747304103 1.364724421791769 1.364724421791769 1.2745787747304103 292.16521115899985 439.69199371835265 False True False True 6.801557438189118 1.364724421791769 1.2745787747304103 1.148019144453608 0.24970835739952962 1.0707258341724901 -0.02108861161174795 259.0525077111536 11326.260339236142 11337.331290753475 0.17792159307408278 0.16600687703607478 1.5257775524560515 1.4132609142469155 0.1 5.0 0.1 0.003 30 30.0
463.0134357400234 -1.268621701074557 1.4211722637476427 0.5933885647489623 1.5727368407755087 0.45945020446492396 -0.012395481701667092 -0.01339512099538145 1356188506.426572 1.1704428095542292 1.3303462088233489 1.3303462088233489 1.1704428095542292 341.3159928371011 731.4533458278962 False True False False 4.2602999411701346 1.3303462088233489 1.1704428095542292 1.0858591964103221 0.2489778813941897 1.1366178663014042 -0.012863342290816237 463.0134357400234 11331.213522540767 11343.803423174477 0.17336382801237188 0.1523567643986016 1.4827088153072334 1.2857833876616058 0.1 5.0 0.1 0.003 30 30.0
113.0288025620118 -0.10740038538920535 0.9597557743910018 2.2279852254314196 2.1154384092003213 5.001099615470124 -0.007924800715121076 0.0014957973530775614 1331229928.8586805 1.2654871947406297 1.331198560025929 1.331198560025929 1.2654871947406297 340.12561996302594 461.52424131953023 False True False False 6.861408722443158 1.331198560025929 1.2654871947406297 1.1298387806065264 0.2498399033667461 1.0519257449292225 -0.003333699847324526 113.0288025620118 11331.101913230155 11338.128114011566 0.17347661070323145 0.1648111652867476 1.4837735302063029 1.4020263673671853 0.1 5.0 0.1 0.003 30 30.0
449.4182476943399 0.6591918332392084 4.140403093492579 2.0834610589414058 2.2505118354773512 1.4656464130104023 -0.022212032432837366 0.014786694509426422 1325620618.9480984 1.364518986764338 1.3654928716402255 1.3654928716402255 1.364518986764338 291.15215319674223 292.43376014090586 False False False True 0.5540226337452671 1.3654928716402255 1.364518986764338 1.1883065898364484 0.24999996818542067 1.0007137202818972 -0.0037192682921232574 449.4182476943399 11326.137951396966 11326.292979621092 0.17802370093723482 0.17789429747614618 1.526743935690648 1.5255192352320885 0.1 5.0 0.1 0.003 30 30.0
456.8348360379064 -0.14730860549077862 3.069046155908695 0.5932744723728071 0.8408508768452646 4.055361408799144 0.01291309044449256 -0.006397098851782506 1339833150.2531364 1.3809860733867831 1.329479279159258 1.3809860733867831 1.329479279159258 271.6110086211841 342.5008617125783 True False True True 2.859657538258029 1.3809860733867831 1.329479279159258 1.1795429279625833 0.24990972212476442 1.038742081230553 0.0034414709228021375 456.8348360379064 11323.566718574757 11331.326495067162 0.18008448186812898 0.17324912692961048 1.5462723115464425 1.481626009489787 0.1 5.0 0.1 0.003 30 30.0
337.3370270678263 0.8423407880286422 1.3194107372627006 2.488312774591471 3.0043641797818728 3.295393416211204 0.0013976230994120179 0.00757311014488257 1347357239.4800167 1.3120321681314802 1.34791037621574 1.34791037621574 1.3120321681314802 314.05910834985525 369.07982246956664 False False True True 3.145091497049795 1.34791037621574 1.3120321681314802 1.157680847952904 0.24995451617439435 1.0273455247178547 0.004443718089228809 337.3370270678263 11328.80478525382 11333.469137123944 0.17569004672393054 0.17094320877320224 1.504677026814081 1.4598551211932507 0.1 5.0 0.1 0.003 30 30.0
463.4534813525108 -0.7121781297785993 5.93018261756833 0.6453984117728553 0.7649770404783581 1.1869213960815275 0.002916914744814096 -0.0013116877613988049 1351528289.8887122 1.3766525633176023 1.3374822336900827 1.3766525633176023 1.3374822336900827 276.32006367715263 330.42465000768885 False False True True 2.3965300319991907 1.3766525633176023 1.3374822336900827 1.1812481439994724 0.2499479295135246 1.0292866167795363 0.0008331270377214113 463.4534813525108 11324.306536161119 11330.263070328636 0.17950765191232904 0.17430837864852525 1.5408011404071946 1.4916266749955425 0.1 5.0 0.1 0.003 30 30.0
317.086368518599 -0.9643499066130412 0.8347790992155139 1.7665556632094814 1.7505640070471649 4.727256594396096 0.018679431391320635 0.007126285502376418 1327466836.4066703 1.2820074952201284 1.3105151252080982 1.3105151252080982 1.2820074952201284 371.7009916742618 424.7807455718165 True False False True 2.6705533712996323 1.3105151252080982 1.2820074952201284 1.1283791436651673 0.24996977146316018 1.0222367108571973 0.012966378202781195 317.086368518599 11333.64435638586 11336.642462997337 0.1707429151984807 0.16698457259541497 1.457963534338996 1.4224655373731638 0.1 5.0 0.1 0.003 30 30.0
199.89518021202048 0.9059588360665287 2.4123227880778275 2.120515027936643 0.898156708815063 2.909485328651268 -0.013721987841941468 0.0018835558265566576 1329696434.2860565 1.2463240370286541 1.3313996326177147 1.3313996326177147 1.2463240370286541 339.8404775009446 506.2267321527054 False True True True 6.5330419878005355 1.3313996326177147 1.2463240370286541 1.1212859243095086 0.24972768141226384 1.0682612170362118 -0.006176739910995567 199.89518021202048 11331.075510049215 11339.646696716634 0.17350321798885637 0.1622937078137008 1.4840247174744319 1.3784416429820336 0.1 5.0 0.1 0.003 30 30.0
357.45082444231593 0.5263355040933647 6.226163563553404 1.5061376331488048 1.1018113212803422 1.4203511130826048 0.024792267481514155 0.006279394011471754 1344590247.3767142 1.3807679952648209 1.34790397740976 1.3807679952648209 1.34790397740976 271.8347910285893 314.068315248048 False True False False 4.7775633134640545 1.3807679952648209 1.34790397740976 1.1876200858791486 0.24996373575298864 1.0243815719857248 0.01564731490625284 357.45082444231593 11323.604349167386 11328.805706787447 0.1800554455033929 0.17568919839606545 1.5459968040078018 1.5046690113776178 0.1 5.0 0.1 0.003 30 30.0
479.0221536663038 -1.042336073128485 0.6875962304921771 1.6517459135231014 1.308828509557211 3.254212630187195 -0.0014006143217928514 0.007844597754317487 1328903444.2980154 1.3735895527313104 1.3587859678600738 1.3735895527313104 1.3587859678600738 280.14776459753574 299.6859577683543 True False False True 1.455672835139059 1.3735895527313104 1.3587859678600738 1.1893145778057856 0.24999266174105134 1.0108947142680247 0.0031969471569420703 479.0221536663038 11324.819555634303 11327.18795175827 0.17910013909559838 0.1771328790316144 1.536938374968022 1.5183158302413218 0.1 5.0 0.1 0.003 30 30.0
283.38538840395694 -0.9725742035506258 0.24389115363886524 2.1124158673694495 2.9429620471342255 1.4864619125144705 -0.009692580673997689 0.010091251764258695 1327279917.9879034 1.4183368530955969 1.5699433194828047 1.5699433194828047 1.4183368530955969 117.43369064178623 229.40995423962212 False True True False 4.1275069490114715 1.5699433194828047 1.4183368530955969 1.2987146922386137 0.24935652328952723 1.106890310335178 -0.00030251782107724296 283.38538840395694 11271.7053234735 11316.454494574944 0.20566698507504377 0.1850713705249984 1.7900435936591823 1.5937516205888218 0.1 5.0 0.1 0.003 30 30.0
439.1912175295526 -0.1608039494903267 2.3519919474335347 2.8829533267119674 2.2423523192023374 3.7145168997066884 0.002797528932592598 -0.014504027942463252 1338785183.5311909 1.203405868472863 1.3434717364927953 1.3434717364927953 1.203405868472863 320.72091551601653 621.2972790146197 False True False True 3.7089172159401786 1.3434717364927953 1.203405868472863 1.1065799083842969 0.249243883886241 1.1163912123826332 -0.005377498809833982 439.1912175295526 11329.435993602481 11342.317886626885 0.17510174703438913 0.15666808867379722 1.49911932598182 1.325948421972115 0.1 5.0 0.1 0.003 30 30.0
154.80359503284166 -0.3698965558239845 2.52687891970979 1.7230472261255185 0.3578842757797731 5.767800339297764 0.015863907184232095 0.013408771718027427 1332750674.1705842 1.386816475522251 1.3296626937902474 1.386816475522251 1.3296626937902474 265.5804727472712 342.25204511943576 True False True False 5.352183576104018 1.386816475522251 1.3296626937902474 1.1821021576875754 0.24988933324023296 1.0429836694666412 0.014662167051455788 154.80359503284166 11322.544469576791 11331.302646217237 0.1808611102237133 0.17327339302167064 1.5536453980600973 1.4818550867007751 0.1 5.0 0.1 0.003 30 30.0
