luminosity_distance_Mpc dec ra theta_jn psi phase spin1 spin2 geocent_time ms mr mass_1_source mass_2_source lambda1 lambda2 H1 L1 V1 K1 network_matched_filter_snr m1 m2 mchirp eta q chi_eff r1 r2 c1 c2 mb1 mb2 mej_dyn mej_wind
443.6550733577121 0.9652536461783247 2.4166670754330872 1.102553031534694 2.727432013219529 4.057642622028205 0.0326926484064705 -0.013784274369410014 1351927949.7897305 1.3915791522261616 1.3257287335584622 1.3915791522261616 1.3257287335584622 259.90459043321704 347.48204237814497 False False True True 1.1282137630425793 1.3915791522261616 1.3257287335584622 1.1823601391878191 0.24985318197035322 1.049671110688645 0.0 11439.129598813937 11449.322209241493 0.1796326052043716 0.17097992674331083 1.5596791084141912 1.476942847609956 0.002747411359464129 0.01625698613958484
247.65247573914706 -0.34497537224095937 2.8611443722433054 0.9587176274311175 2.982885867048681 5.099303270112213 0.027743568387886525 0.01333026566052419 1352077689.4907784 1.2041128047530976 1.31633935497292 1.31633935497292 1.2041128047530976 361.60406266114575 618.8963348405022 False False True True 4.239430974101994 1.31633935497292 1.2041128047530976 1.0957849531259964 0.2495043509046787 1.0932026881342187 0.0 11450.48858420741 11459.76905485309 0.16975168060051715 0.1551534883247663 1.4652266803727376 1.32681077561469 0.00242329393652229 0.024240121182027924
298.6831135510767 0.030797051546659435 1.0886807443487032 2.3472397283312088 0.125504891766162 4.805697851123537 0.008294074987998326 0.0038632436117970806 1326760675.2576795 1.2930886117719336 1.3292309345442301 1.3292309345442301 1.2930886117719336 342.8363619168178 402.84703878978013 False True True True 8.729776725765271 1.3292309345442301 1.2930886117719336 1.1413007788040368 0.2499525101383249 1.027950383634398 0.0 11448.861258661638 11452.869055051951 0.17143850955983894 0.16671866600248342 1.4813158458301017 1.4362415178292853 0.0025074480732759975 0.022547954639849013
452.69057211597936 0.3160769202803171 3.27642284233237 2.594340045500136 0.5840599481728191 2.9135750076344986 -0.03650388269667094 -0.007407015170599766 1355721829.3756685 1.2715497696068374 1.331040918688921 1.331040918688921 1.2715497696068374 340.34795367212064 446.752243005674 True False True False 4.03641251156983 1.331040918688921 1.2715497696068374 1.1324882058751176 0.24986937299172007 1.0467863315334311 0.0 11448.617897677534 11454.722038614525 0.17167560275462068 0.16391513039733824 1.4835766035197364 1.4095143651143114 0.0024905264215117494 0.0229741409038999
161.56994316802465 0.24827064872057875 3.2017992845142205 1.3496837271327156 1.3818670673308753 4.962586316120744 -0.0016471792323830671 0.000218565349805044 1350843840.8581045 1.4177007232246845 1.3262409894501173 1.4177007232246845 1.3262409894501173 230.2933871469937 346.8041719878456 False True False False 6.091669368391267 1.4177007232246845 1.3262409894501173 1.1935736650238933 0.24972225253047742 1.0689616250003615 0.0 11434.630118233674 11449.255625266473 0.1830765311898378 0.17104698738338833 1.5929399941761118 1.477582361247648 0.002855185253209059 0.01265370195271699
186.01226520719263 0.8450545797656643 3.054185930211736 0.9780423452397992 0.6279254614144105 6.0229755667986 -0.01194621387453189 -0.004151939521369375 1346663203.5540028 1.4194701887011378 1.351567170778376 1.4194701887011378 1.351567170778376 227.8850810245274 308.96404288001924 False False False True 2.134750387742108 1.4194701887011378 1.351567170778376 1.205729453621083 0.24984988178210482 1.0502402095810421 0.0 11434.291125659194 11445.644969527833 0.18331046774288334 0.17436832628100105 1.5951976732672155 1.5092593761398283 0.0028758227456850785 0.009212366181003016
436.1680123295023 0.8918593235137562 3.027855339001184 0.521065350806897 0.3059468147323054 4.5639019904252525 0.010844808534911 0.011272011873736514 1331356414.5827055 1.3229944526098814 1.358811848793428 1.358811848793428 1.3229944526098814 299.65369791425223 351.18629930361305 True True True False 9.276378782528402 1.358811848793428 1.3229944526098814 1.1671990560850876 0.24995540632992563 1.0270729753347714 0.0 11444.518161057676 11449.672611731503 0.175320236415836 0.17062206327379378 1.5183483263788518 1.473529898911815 0.002634180745720646 0.01975677204116583
449.77331143292827 -1.048346225945888 2.138380969584941 2.335416114994896 0.3181045039844715 3.77580013160458 0.0343033938077141 -0.009615947682253049 1342362508.4217906 1.3690283590942638 1.3198349412794037 1.3690283590942638 1.3198349412794037 286.3387065249292 355.855082988555 True False False False 4.230713620157316 1.3690283590942638 1.3198349412794037 1.1701606644993099 0.24991632098571306 1.037272401477092 0.0 11442.878583883186 11450.066689864994 0.1766637275745921 0.17020873362561004 1.5311926185996891 1.4695873357431302 0.002662212671118564 0.019099872243341566
421.1279680024718 0.6453129465979096 2.9201237875755 1.605365685651696 1.0801141145973037 0.5560982128130166 -0.0011120777045529966 -0.0013300941526861924 1354680965.7990277 1.314714039264843 1.43866543698532 1.43866543698532 1.314714039264843 208.21837196005717 364.4048476955474 True True False False 2.503544964257878 1.43866543698532 1.314714039264843 1.1970201254449961 0.24949334687725935 1.094280120253213 0.0 11430.236642887798 11450.679518903713 0.18585524566116793 0.169539257102959 1.619706498898088 1.4631995412802226 0.0029610369563186174 0.01095750710829693
430.2761765258316 0.35308539480199347 5.380122269106738 2.6959854633966533 0.26389895636898747 0.7406519756610961 0.040417443115432126 0.013475630434556508 1351663305.704526 1.2104073563592617 1.338492113391873 1.338492113391873 1.2104073563592617 328.7738658857272 599.7824695793847 True False False False 2.9462255406556395 1.338492113391873 1.2104073563592617 1.1077911243870704 0.249368709153363 1.1058195460889073 0.0 11447.58155583088 11459.38119135076 0.17265227502312036 0.15596983877782636 1.4928894792452545 1.3344913759563863 0.002521813963169534 0.024110232296702377
429.22023260241883 -1.055749355017875 2.3027508392916665 2.2919624176021527 0.5625035922812603 4.338399766302595 0.009238433453202927 0.004723512844085437 1354034781.4975245 1.163193066706853 1.3214451007771773 1.3214451007771773 1.163193066706853 353.40609030218997 760.9939195428959 True False True False 4.584895390900493 1.3214451007771773 1.163193066706853 1.078867045464116 0.2489858263892916 1.1360496710304127 0.0 11449.867336614501 11461.715965403346 0.17041935034811737 0.14985540025036082 1.471596409448322 1.276988253243738 0.0024924783038237095 0.02488392622827198
422.79353394439516 -0.03457908536253333 5.642014362080384 1.0387387396344918 0.730307812190031 2.0108163596470052 0.008695882705076815 0.020076020127504823 1336015027.9424076 1.245939145166713 1.465064001318539 1.465064001318539 1.245939145166713 183.49774975442494 507.1587553577136 False False False False 0.0 1.465064001318539 1.245939145166713 1.1754009909056027 0.24836671018675197 1.1758712349650962 0.0 11423.755357191798 11456.828735063742 0.18937294727226428 0.16058413800911353 1.653515292294664 1.3779691081097551 0.00328651546485006 0.01611899997608542
392.9431665226044 0.028831314380047456 1.4785515628178538 1.2173873589115531 1.2449237204764068 2.4821752647202517 -0.0074595066150889055 -0.02332694566465855 1348009588.790778 1.2900334391900325 1.3696845423649688 1.3696845423649688 1.2900334391900325 285.4333195792458 409.2080933333889 False True False True 2.7853854793689186 1.3696845423649688 1.2900334391900325 1.157086417300412 0.24977579132084293 1.061743440716503 0.0 11442.771603308527 11453.133682779893 0.17675005598205673 0.1663209178481953 1.5320187606603284 1.4324375835739327 0.0026418458916856267 0.020841137078758582
262.7296955907281 0.7951734269766411 1.5371931858909704 0.7726373309834539 2.79272157938144 5.177550470493773 0.007562035221710822 0.0021206219099841757 1341855409.0353332 1.2310132738641806 1.3680586270492532 1.3680586270492532 1.2310132738641806 287.6749881733032 540.0784973304881 True False True False 8.64557761233 1.3680586270492532 1.2310132738641806 1.1294234696163707 0.2493049243899865 1.111327274932531 0.0 11443.036352896885 11457.967021339826 0.17653615630263716 0.1586446398147407 1.529971988108543 1.3596739662807418 0.0026527892428762656 0.023308218894689006
495.2395761551643 -0.3153969185599816 1.1263811959485341 0.6738612008033693 1.5984045281173942 1.8405032790753493 -0.016344602159370846 -0.03225351250778337 1350839016.3362234 1.3721399333497242 1.5453206461768176 1.5453206461768176 1.3721399333497242 128.9096407113987 282.0758695323014 True False False False 1.8636447122714197 1.5453206461768176 1.3721399333497242 1.2672117965868133 0.24911909502793686 1.1262121366909843 0.0 11400.51556295464 11442.369770133562 0.20015403526709732 0.17707312856003407 1.7577513279891923 1.5351114730448208 0.0035864984922430814 0.00015
341.74330146548107 -0.4983504034612585 5.040254211160809 1.758094995455705 0.6086848859432628 5.892808366134418 -0.023372697302845805 0.0009959839098918283 1329969180.390251 1.2108730261306964 1.3244983753677013 1.3244983753677013 1.2108730261306964 349.1252839512572 598.5474341435674 False False False False 0.0 1.3244983753677013 1.2108730261306964 1.1022540503932967 0.24949788025882022 1.0938375426530813 0.0 11449.480933431292 11459.351607502065 0.17081887870977577 0.15603024654492004 1.475406983579156 1.3350597611073751 0.0024560725841956707 0.02413363964090928
471.29080094566166 -0.8233583904377191 3.4211439060649105 1.3222632094531377 2.7989421147925935 4.614616787608453 0.027656920198849227 -0.04335986310029313 1330763294.8253381 1.3552036108251637 1.3015814817107303 1.3552036108251637 1.3015814817107303 304.1909613929044 386.5383943627797 True True False True 0.6192086631642503 1.3552036108251637 1.3015814817107303 1.1561502077351709 0.24989816073287915 1.0411976736515607 0.0 11445.083576589075 11452.090983107584 0.17484604648443264 0.1678250581652933 1.5138197034887555 1.4468267531400554 0.0025972511394974575 0.021109007365940003
463.12696151912127 -0.5512768685698145 1.8882282768363363 0.501757703024307 1.2712698261698139 2.7188953440427306 -0.0016731370441636874 -0.0016693553938571066 1354763098.78992 1.2721610588657477 1.350019752429762 1.350019752429762 1.2721610588657477 311.0808166396387 445.2914085671573 True False True False 5.017269134553334 1.350019752429762 1.2721610588657477 1.140766621178528 0.24977959118326024 1.0612019154504169 0.0 11445.88109988736 11454.670105582054 0.1741650976829302 0.16399467504077758 1.507319882445501 1.4102701677670229 0.0025585010065851655 0.022442454055002836
261.26046327004457 -0.7299294539611052 5.456521037134335 2.4291430168874277 2.569199661796361 0.2512788464918524 -0.03074011441023107 -0.013814693176584793 1338803765.8378181 1.1756823426102836 1.4604179619602176 1.4604179619602176 1.1756823426102836 187.82432735780165 709.6986791749378 False True True True 5.495318136300071 1.4604179619602176 1.1756823426102836 1.1393782127458991 0.24708324638794077 1.2421875442287889 0.0 11424.955899390634 11461.20820893287 0.18875256777761204 0.1514711171546644 1.647552792745683 1.292153682347132 0.0036093305979245536 0.022934648060198036
467.5100238099769 -1.420411836305791 5.951177534731281 0.28085477118224533 0.5196201928091854 4.9316310566140364 -0.005073747122372279 0.03004528277891871 1342856254.605725 1.2241160311205055 1.3348165147458984 1.3348165147458984 1.2241160311205055 334.705499001404 561.0466723955653 True True True False 6.418427336733684 1.3348165147458984 1.2241160311205055 1.1125889094448196 0.24953213412575362 1.090432998842489 0.0 11448.099501343879 11458.462945246516 0.17217036922322576 0.1577489422671292 1.4882942688683356 1.3512366982307316 0.002495997575665268 0.023864173028441994
333.9677653673002 -0.30275132252506465 3.6701473588881104 1.8286972234425327 2.130240216550408 2.9032735521799427 0.007795630548235905 0.0273205092527041 1330914898.3872302 1.3148014040371603 1.3279678052897554 1.3279678052897554 1.3148014040371603 344.5231956960097 364.2531552074847 False True True True 2.444204988218936 1.3279678052897554 1.3148014040371603 1.1503149805407034 0.24999379480112918 1.010013984782924 0.0 11449.029042412125 11450.669341937593 0.17127308654431103 0.1695506739383997 1.479738439599535 1.4633084991287184 0.0025381678050334032 0.02204971100066904
483.5757235965002 0.9396355314927551 1.5738161531535795 2.273923360670758 1.8686651378036003 1.3812133262201476 -0.001562746718087692 0.007596335063676416 1353683349.912784 1.1839185031694166 1.6236761076838229 1.6236761076838229 1.1839185031694166 90.97372423739272 681.4407265206224 False False False True 0.7380618848259375 1.6236761076838229 1.1839185031694166 1.2039982201068473 0.24386664750770518 1.3714424627515749 0.0 11369.158022518393 11460.846432453367 0.2108828839797233 0.1525370523672928 1.8612997874956574 1.3021888162768245 0.0067952130332984894 0.003646040030660874
379.043327475612 0.12840991966577828 3.9011028174635993 0.7794651797704893 0.5102949388213348 4.682954647878641 0.0006861318388326168 -0.009161336817492717 1330482018.5068169 1.1992528392203805 1.3401929666541637 1.3401929666541637 1.1992528392203805 325.9886589144271 635.6501142331099 False True False True 2.7524033190189354 1.3401929666541637 1.1992528392203805 1.1033138350016198 0.24922992782679018 1.1175232801828567 0.0 11447.337671711408 11460.052508915345 0.17287535132034967 0.15452344533115048 1.4950167749151393 1.320883210370275 0.0025418033140460596 0.024321934151739118
417.2741640005543 -0.06947939766069681 3.569356554014873 0.69364835693763 2.639595902190844 2.3411889749014643 -0.025712020924640564 -0.02343721862795588 1325258963.6703453 1.2259279878473348 1.35734898653158 1.35734898653158 1.2259279878473348 301.4804302614404 555.1599891619755 False False True False 2.8580895119328398 1.35734898653158 1.2259279878473348 1.122689588781988 0.24935296527493941 1.1072012385613397 0.0 11444.748350393469 11458.334705437868 0.17512796867358163 0.15798421296540163 1.5165118647159666 1.3534523333524417 0.002602186459770402 0.023620242938374468
439.56553992872523 0.21282013067692981 1.4531344155672041 1.5018157304235538 2.993459081157371 2.8293910377224756 0.0024331039453867713 -0.002295663642597774 1353134876.4204211 1.2421570949596539 1.6009915785257132 1.6009915785257132 1.2421570949596539 100.1778513199561 515.9390720816049 True True False False 5.733893234566743 1.6009915785257132 1.2421570949596539 1.225686574211323 0.24601774367153628 1.2888801142964246 0.0 11378.673898404437 11457.124754101116 0.20776272429077663 0.1600925481729141 1.8310473015035973 1.3733280179350245 0.005137355049851913 0.0010732474190295331
488.02065624862166 0.7721168471525585 2.253907213056654 2.5505953030947963 2.046792124960904 1.2187769274976659 0.0005195979599951484 0.0014500728681443482 1338099038.0044692 1.2507739115613776 1.5426174850903802 1.5426174850903802 1.2507739115613776 130.0793306177336 495.30527284329264 True True False True 4.748050290029209 1.5426174850903802 1.2507739115613776 1.2079136250956597 0.24727116865398163 1.2333303971496221 0.0 11401.45576305161 11456.443719063187 0.19978743819954048 0.1612126894918905 1.7542139788830422 1.383907882386309 0.004101040576805573 0.004584397701457356
439.3915719734159 0.11886028544891307 0.8310856209931061 1.9679212022190309 1.3093107923404865 4.345598381636712 -0.00043204836711905275 0.02933516539678844 1326742744.737171 1.308147055881361 1.310636759399424 1.310636759399424 1.308147055881361 371.49245814109673 375.6825503110899 False False False False 0.0 1.310636759399424 1.308147055881361 1.1398912445974216 0.2499997740377044 1.0019032290803005 0.0 11451.14331389294 11451.415482610515 0.16900662512706185 0.1686815686366818 1.4581151931216763 1.4550111049369057 0.002486297325682694 0.02292185263286659
232.417680085994 0.3326664204623147 1.7519459332986662 1.8461369977807098 1.839471361649417 4.519717136459505 0.020109470771054225 -0.029565787182679406 1339889937.0559752 1.306707514563878 1.295730252693788 1.306707514563878 1.295730252693788 378.0483215420082 397.4278899550074 True True True True 4.204014147825264 1.306707514563878 1.295730252693788 1.1327647393807014 0.24999555197364023 1.008471872789316 0.0 11451.568909823181 11452.638469868027 0.168493686683897 0.16706261783970153 1.453216485135966 1.4395337277816658 0.002453998808345973 0.023209967971971533
118.92177419821869 -0.9046871637388317 4.033720683562374 0.831011046912324 3.074154570918628 4.463535213205993 -0.034396179698435454 -0.011320039467782752 1333681193.3540702 1.2867925594446965 1.5163579495449626 1.5163579495449626 1.2867925594446965 147.43631790387587 415.7505587670213 False True True True 14.216944595709915 1.5163579495449626 1.2867925594446965 1.2152255184977747 0.24832328209727839 1.178401241455214 0.0 11409.671433697911 11453.414088769565 0.19624510340807963 0.16589901730421053 1.719890139113409 1.4284072961961303 0.0035956210903903846 0.0036962085923037988
