luminosity_distance_Mpc	dec	ra	theta_jn	psi	phase	spin1	spin2	geocent_time	ms	mr	mass_1_source	mass_2_source	lambda1	lambda2	H1	L1	V1	K1	network_matched_filter_snr
298.6831135510767	0.030797051546659435	1.0886807443487032	2.3472397283312088	0.125504891766162	4.805697851123537	0.008294074987998326	0.0038632436117970806	1326760675.2576795	1.2930886117719336	1.3292309345442301	1.3292309345442301	1.2930886117719336	342.8363619168178	402.84703878978013	False	True	True	True	8.729776725765271
471.29080094566166	-0.8233583904377191	3.4211439060649105	1.3222632094531377	2.7989421147925935	4.614616787608453	0.027656920198849227	-0.04335986310029313	1330763294.8253381	1.3552036108251637	1.3015814817107303	1.3552036108251637	1.3015814817107303	304.1909613929044	386.5383943627797	True	True	False	True	0.6192086631642503
341.74330146548107	-0.4983504034612585	5.040254211160809	1.758094995455705	0.6086848859432628	5.892808366134418	-0.023372697302845805	0.0009959839098918283	1329969180.390251	1.2108730261306964	1.3244983753677013	1.3244983753677013	1.2108730261306964	349.1252839512572	598.5474341435674	False	False	False	False	0.0
232.417680085994	0.3326664204623147	1.7519459332986662	1.8461369977807098	1.839471361649417	4.519717136459505	0.020109470771054225	-0.029565787182679406	1339889937.0559752	1.306707514563878	1.295730252693788	1.306707514563878	1.295730252693788	378.0483215420082	397.4278899550074	True	True	True	True	4.204014147825264
452.69057211597936	0.3160769202803171	3.27642284233237	2.594340045500136	0.5840599481728191	2.9135750076344986	-0.03650388269667094	-0.007407015170599766	1355721829.3756685	1.2715497696068374	1.331040918688921	1.331040918688921	1.2715497696068374	340.34795367212064	446.752243005674	True	False	True	False	4.03641251156983
430.2761765258316	0.35308539480199347	5.380122269106738	2.6959854633966533	0.26389895636898747	0.7406519756610961	0.040417443115432126	0.013475630434556508	1351663305.704526	1.2104073563592617	1.338492113391873	1.338492113391873	1.2104073563592617	328.7738658857272	599.7824695793847	True	False	False	False	2.9462255406556395
480.87421525521233	1.4225762506558481	4.998229030646395	2.4995816031755633	0.2667068215748702	1.7362467759058924	-0.002294801683959747	0.029771714940890707	1349045426.2985156	1.2903727982900834	1.489078507639153	1.489078507639153	1.2903727982900834	165.50935623588907	408.50498938111986	True	False	True	True	3.219042279233329
484.03159243656773	-0.37681163438902743	4.7032646949942345	0.8792074000621589	0.33266792655781113	4.8058633782920674	0.006070725931331867	0.017547489862959308	1325128655.423722	1.3913632775821023	1.6221546064101886	1.6221546064101886	1.3913632775821023	91.43701367875258	260.1759961053371	True	False	True	True	2.045762990818501
118.92177419821869	-0.9046871637388317	4.033720683562374	0.831011046912324	3.074154570918628	4.463535213205993	-0.034396179698435454	-0.011320039467782752	1333681193.3540702	1.2867925594446965	1.5163579495449626	1.5163579495449626	1.2867925594446965	147.43631790387587	415.7505587670213	False	True	True	True	14.216944595709915
261.26046327004457	-0.7299294539611052	5.456521037134335	2.4291430168874277	2.569199661796361	0.2512788464918524	-0.03074011441023107	-0.013814693176584793	1338803765.8378181	1.1756823426102836	1.4604179619602176	1.4604179619602176	1.1756823426102836	187.82432735780165	709.6986791749378	False	True	True	True	5.495318136300071
392.9431665226044	0.028831314380047456	1.4785515628178538	1.2173873589115531	1.2449237204764068	2.4821752647202517	-0.0074595066150889055	-0.02332694566465855	1348009588.790778	1.2900334391900325	1.3696845423649688	1.3696845423649688	1.2900334391900325	285.4333195792458	409.2080933333889	False	True	False	True	2.7853854793689186
443.6550733577121	0.9652536461783247	2.4166670754330872	1.102553031534694	2.727432013219529	4.057642622028205	0.0326926484064705	-0.013784274369410014	1351927949.7897305	1.3915791522261616	1.3257287335584622	1.3915791522261616	1.3257287335584622	259.90459043321704	347.48204237814497	False	False	True	True	1.1282137630425793
426.9384364437264	1.02556018324381	1.2219421760314155	1.9872922384244387	1.070417020002328	1.4135488959249454	0.013645323038346513	0.0038038624519843396	1329232768.599173	1.2678235835315865	1.3448701484211347	1.3448701484211347	1.2678235835315865	318.56004518699814	455.84431011108524	True	False	False	False	0.47478496951503557
247.65247573914706	-0.34497537224095937	2.8611443722433054	0.9587176274311175	2.982885867048681	5.099303270112213	0.027743568387886525	0.01333026566052419	1352077689.4907784	1.2041128047530976	1.31633935497292	1.31633935497292	1.2041128047530976	361.60406266114575	618.8963348405022	False	False	True	True	4.239430974101994
455.26789011591063	0.6679206438470837	3.303639642111006	1.654431504023349	0.45316936957045284	1.973511631274369	0.01759665148886576	-0.005959000572375682	1343033344.5302553	1.255451344629816	1.3360577973190624	1.3360577973190624	1.255451344629816	332.7314533594657	484.27109454362227	True	True	False	True	2.9167136509558413
495.2395761551643	-0.3153969185599816	1.1263811959485341	0.6738612008033693	1.5984045281173942	1.8405032790753493	-0.016344602159370846	-0.03225351250778337	1350839016.3362234	1.3721399333497242	1.5453206461768176	1.5453206461768176	1.3721399333497242	128.9096407113987	282.0758695323014	True	False	False	False	1.8636447122714197
482.49770027394703	0.7005339086918518	3.891728539607568	0.8839158684183674	0.6915340685524055	2.3323899854108694	-0.020710529685860207	0.00705395962480925	1340639304.0738144	1.1681533420769565	1.351254667272925	1.351254667272925	1.1681533420769565	309.38712693526935	741.3384352857881	False	True	True	True	3.7405220824135172
421.1279680024718	0.6453129465979096	2.9201237875755	1.605365685651696	1.0801141145973037	0.5560982128130166	-0.0011120777045529966	-0.0013300941526861924	1354680965.7990277	1.314714039264843	1.43866543698532	1.43866543698532	1.314714039264843	208.21837196005717	364.4048476955474	True	True	False	False	2.503544964257878
422.79353394439516	-0.03457908536253333	5.642014362080384	1.0387387396344918	0.730307812190031	2.0108163596470052	0.008695882705076815	0.020076020127504823	1336015027.9424076	1.245939145166713	1.465064001318539	1.465064001318539	1.245939145166713	183.49774975442494	507.1587553577136	False	False	False	False	0.0
431.12739891103666	-1.0148051553321205	5.143925668450099	2.256408310096182	0.9529093252155271	5.769686589609723	-0.0065026864405331114	-0.02320115471464098	1327301725.2888281	1.3428656500650051	1.3280015475554545	1.3428656500650051	1.3280015475554545	321.67617748918286	344.4784589311301	True	True	False	False	5.939593749179651
379.043327475612	0.12840991966577828	3.9011028174635993	0.7794651797704893	0.5102949388213348	4.682954647878641	0.0006861318388326168	-0.009161336817492717	1330482018.5068169	1.1992528392203805	1.3401929666541637	1.3401929666541637	1.1992528392203805	325.9886589144271	635.6501142331099	False	True	False	True	2.7524033190189354
