theta_jn psi phase spin1 spin2 geocent_time ms mr ra dec luminosity_distance_Mpc mass_1_source mass_2_source lambda1 lambda2 H1 L1 V1 K1 m1 m2 mchirp eta q chi_eff r1 r2 c1 c2 mb1 mb2 mej_dyn mej_wind
0.8968326642862864 1.1844885853684726 2.163095583524442 -0.004734088648743529 0.022385779441877557 1336439663.8992658 1.3965937199581369 1.3549023982013597 0.8364255344332581 0.021963362933436804 330.338689915 1.3965937199581369 1.3549023982013597 268.6583954557349 322.8212733939167 True False False True 1.3965937199581369 1.3549023982013597 1.197493257785363 0.24994260242718022 1.030770719582549 0.0 11438.285656796412 11445.130410199972 0.18029321433017234 0.1748064692350179 1.566043102018606 1.5134418260646056 0.002796889824442074 0.012377637666876612
1.0990249022242753 0.7456619281410873 0.7437396580863159 0.010797829266459686 -0.007668946120500519 1349370417.6211388 1.1784828949630788 1.3704787027805931 3.501492774946754 0.5372669551161495 271.758196834 1.3704787027805931 1.1784828949630788 302.58998497004427 743.8890754390609 False False False True 1.3704787027805931 1.1784828949630788 1.1057187805459527 0.24858160590081074 1.1629177721951829 0.0 11442.641893472799 11461.088605273855 0.17685454263857742 0.151833515739372 1.5330188191332055 1.2955636530139107 0.002765283671182744 0.02472360856819907
1.3311376273589979 1.1080046651597175 3.2049624022007546 -0.029956413136198158 -0.008297471288366807 1355898415.264462 1.3124920343449238 1.3237349114546781 4.6107046437225145 1.2376231536764242 175.0612436186403 1.3237349114546781 1.3124920343449238 372.8673723396017 392.60960964036354 False False False False 1.3237349114546781 1.3124920343449238 1.14747190388089 0.2499954529540146 1.0085660535954153 0.0 11449.57856297618 11450.935009313409 0.17071896001752504 0.16924894161318715 1.4744540481790438 1.4604285564018256 0.0025238920793823694 0.022306970584271436
2.5531397688238324 0.26515780399951266 0.9227353289382894 -0.0007960586446868657 0.0156634051720247 1330427435.0189729 1.2610363247641383 1.359817238712096 3.1814500570391795 -0.280577472487819 202.038896064 1.359817238712096 1.2610363247641383 316.4477557329528 505.05376501461836 True False True True 1.359817238712096 1.2610363247641383 1.1398201556054424 0.24964485919340468 1.0783331233273026 0.0 11444.359231565491 11455.605123657619 0.1754523930072125 0.1625473137724394 1.5196108505327088 1.3965376659264537 0.002596463387879204 0.022509848043409195
1.2439349664079713 0.2761785872232469 0.7521925839778305 -0.008472300273870853 0.0073037445733660136 1334403318.293684 1.2210984344519251 1.280112507734174 3.7101736545556956 0.25263398515775426 130.94170840846604 1.280112507734174 1.2210984344519251 450.4168136644744 605.8768071875518 True True False False 1.280112507734174 1.2210984344519251 1.088351613080984 0.24986082842182608 1.0483286781943477 0.0 11453.99011906332 11458.673123752409 0.16502949545868947 0.15735718536346785 1.4201152949766882 1.3475481353892755 0.0022906788078850956 0.0240875867890606
1.6258835948728052 2.6747537855261028 4.23492121970641 0.02890232399519504 0.00719040142239766 1331195498.4420877 1.3681667089165959 1.3368121652086746 3.76125435121786 0.9486958806030182 291.072 1.3681667089165959 1.3368121652086746 305.7107241220623 351.40260671300564 False False True False 1.3681667089165959 1.3368121652086746 1.1773155199122876 0.2499664097509807 1.0234547115323616 0.0 11443.018788611173 11447.819858623283 0.17655037432748666 0.17243198879049546 1.5301080179509574 1.4907888978384274 0.002682204484371313 0.01793944512318608
0.8297984222165049 1.4818496676301371 4.749133465941925 -0.01644162452811875 0.011726889729583068 1344035252.5543914 1.1957639124484374 1.3282434679125625 1.3993493356992073 -0.37150357636970227 348.324071746 1.3282434679125625 1.1957639124484374 365.6722164652667 681.9622711478441 False False False False 1.3282434679125625 1.1957639124484374 1.0968209942169245 0.24931125811949426 1.1107907289097403 0.0 11448.992571446419 11460.246927777598 0.17130918551368463 0.1540712841330589 1.480082668700112 1.3166289176846224 0.002484827609052145 0.02438238100020818
0.7170898612904215 1.331062760612631 0.9503484787971753 -0.022959901417295238 -0.0030782768053677395 1329769905.5400553 1.1778447708103763 1.2146908683747215 5.73613221531663 -0.4349181114907472 133.4833711140672 1.2146908683747215 1.1778447708103763 624.7075449137228 746.6135254060544 True True True True 1.2146908683747215 1.1778447708103763 1.0412634200244646 0.24994070662480855 1.0312826430761284 0.0 11459.10462822103 11461.116058652591 0.15652557824493346 0.15175093752845983 1.339720768372679 1.294786353863329 0.002074913292229868 0.02429832334000184
1.1265896640697235 1.299198366937113 4.706546205616634 0.012548919789750283 0.014776696555264729 1351087366.1760638 1.3581606961194477 1.328444236531468 5.918359133635211 0.025409550448084645 246.369778024 1.3581606961194477 1.328444236531468 318.5674999154599 365.3518549763098 True True True False 1.3581606961194477 1.328444236531468 1.1693268734989226 0.24996941372943546 1.0223693691995448 0.0 11444.62078043804 11448.9659577393 0.17523465038987524 0.17133547776993038 1.517530798504298 1.4803333823611922 0.002640346800204921 0.01948195022844008
1.576422319106502 1.8996648841846637 4.001096718543768 0.008652402457493637 0.015471425568994985 1353058358.2865071 1.265778829721015 1.2975104497928498 2.0097815402565105 0.49146639140445725 279.914294804 1.2975104497928498 1.265778829721015 423.00707336021463 497.55292159525715 True True False False 1.2975104497928498 1.265778829721015 1.1156338706273068 0.2499616884910263 1.0250688503605552 0.0 11452.47754590805 11455.209328064138 0.16729449500497834 0.16316425903998408 1.4417525581603774 1.4023862540258099 0.0023848235498372724 0.023671655930665843
1.2643940548424988 1.3226945371661583 3.5353214806131223 0.024574817032649392 -0.0037599717332874815 1339911889.5469975 1.3054796860981965 1.3257143752338112 1.8680932506653656 0.3430459480093497 241.616799999 1.3257143752338112 1.3054796860981965 369.6982114746483 407.1323648423459 True True True False 1.3257143752338112 1.3054796860981965 1.1452530954725706 0.2499852147959828 1.0154998115643545 0.0 11449.324071355762 11451.697445793608 0.17097804713486872 0.1683334746461843 1.4769249228291206 1.4516858770772978 0.002516369379440597 0.022388964812478165
1.5404279032508195 1.947206302463298 5.067668660890858 -0.0007565766003812085 -0.018431493737653074 1347250963.0483952 1.3154357800673817 1.358306933631188 0.34358532456138596 0.08287048435942583 224.131783247 1.358306933631188 1.3154357800673817 318.37953173661367 387.0616518454364 False False True True 1.358306933631188 1.3154357800673817 1.1636345780954798 0.2499357266228922 1.0325908373585597 0.0 11444.597755656345 11450.595149591569 0.17525387104917844 0.1696335792279892 1.5177143900588959 1.4640996874165735 0.0026226257373580153 0.020224078605430563
1.5951939417702383 0.43392960560362265 0.9285451319530585 0.017834989232309854 -0.006010790370778245 1331263459.8689613 1.3894433937865083 1.3599508894177461 3.530670177090629 -0.55088796808067 186.93109584101427 1.3894433937865083 1.3599508894177461 276.85035173000495 316.2774691036468 False True False True 1.3894433937865083 1.3599508894177461 1.1966607459723437 0.24997123335175375 1.0216864480903345 0.0 11439.48874322628 11444.338060931756 0.17935127895319292 0.17546996208099533 1.5569721260419722 1.5197787060889631 0.0027822251631746653 0.012885627627681669
2.0642300189318448 3.024969274206656 5.349410778342304 -0.012932088958883068 0.003675784755442169 1349996793.4167008 1.2872391263189087 1.2596650070165336 4.257796701139185 0.6748310316848318 311.836747187 1.2872391263189087 1.2596650070165336 434.7311198398577 507.01566035182975 True False False True 1.2872391263189087 1.2596650070165336 1.1085264460139117 0.2499706965932927 1.021890041518009 0.0 11453.375477867427 11455.718678146417 0.16595715015334864 0.1623689417132266 1.428962344827072 1.3948479961767593 0.002350235167900224 0.023847744599327893
1.562111689217962 1.767028257852274 2.7464600922657603 -0.009225007308835605 -0.002025360770423078 1338159285.312168 1.3836256795273314 1.2471771670382599 3.1412261344468746 0.9798334271232231 300.608 1.3836256795273314 1.2471771670382599 283.89385022800815 534.1810788075738 True True True True 1.3836256795273314 1.2471771670382599 1.1432741879827792 0.24932748648957048 1.109405877605267 0.0 11440.464518276838 11456.730826479868 0.17858508723392522 0.16074507542796054 1.5496085797053991 1.3794891866079741 0.0027191178188932822 0.022277628929858732
0.9818663695586894 1.0906377905595923 5.3785917994373 -0.029245707687566683 0.002885244034910117 1336374511.445819 1.233707466489122 1.3669137313782918 3.850124265254676 0.8178309362088506 390.841 1.3669137313782918 1.233707466489122 307.3619136329426 569.3311704413287 True True False True 1.3669137313782918 1.233707466489122 1.1302032712626684 0.24934410380126243 1.1079723261043781 0.0 11443.22209383202 11457.767794434363 0.1763855543465569 0.15899461362315098 1.528531287742837 1.3629723893682992 0.0026440788510879555 0.023244263200722343
0.45813542806935137 2.849112166921216 1.3521448843945314 -0.02643188593556743 -0.001114749811944515 1332111814.0855029 1.3050289112756726 1.344086279324844 3.7169928013872835 0.019199668969488822 236.332845205 1.344086279324844 1.3050289112756726 338.8134021103555 408.1094934828962 True True True False 1.344086279324844 1.3050289112756726 1.1529439636825962 0.24994565691726295 1.0299283546224218 0.0 11446.769929688331 11451.744091522252 0.17338616019473307 0.16827466461408902 1.4998885335800825 1.4511239582925886 0.0025661698685200203 0.021563894572826807
1.7967093953366267 2.541038071302415 4.9351934974973775 -0.02525127288391212 -3.794529952952898e-05 1327649059.4782436 1.3799263395242287 1.423282410283324 4.872099419261268 0.8762295227435885 205.17517593746896 1.423282410283324 1.3799263395242287 236.69393275103147 288.9884423588592 False True False True 1.423282410283324 1.3799263395242287 1.219992340073787 0.24994019617508842 1.0314191196423161 0.0 11433.539567843107 11441.081971224685 0.18381486013235002 0.17809799990583786 1.6000623560702973 1.5449336832266816 0.0029219251358925014 0.0054163429874516
1.0854461488765108 0.29193031939681546 3.200331872636556 0.006143977818710846 -0.00020312299155677863 1329088677.7709925 1.2287651589200663 1.3373073165703449 3.582666962012977 0.08911303949070445 105.38738630347078 1.3373073165703449 1.2287651589200663 350.53661939297115 582.992653089718 True True True True 1.3373073165703449 1.2287651589200663 1.1157484236527073 0.249552699820031 1.088334338634466 0.0 11447.749892198446 11458.130949764774 0.172496911361884 0.15835265246985897 1.491407970203222 1.356922848953698 0.0025052481658284307 0.02375577090328352
1.2149575266184858 1.9673582042370799 5.5768446505082965 -0.021839483710062564 -0.015748217863172115 1338753128.854636 1.399887582604335 1.5290107519878464 2.149175402559691 -0.3871034513970752 371.946141893 1.5290107519878464 1.399887582604335 147.3689647886284 264.5306675078387 True False True True 1.5290107519878464 1.399887582604335 1.273389782877083 0.24951410797677978 1.0922382418331706 0.0 11405.935275209118 11437.73153669763 0.19794743184714667 0.18072719061384437 1.7364225401502513 1.5702298679295583 0.003436940972752077 0.00015
0.9051744915016829 0.7624533077557336 5.69930789407891 -0.02545880101668566 0.005247284243886995 1355232508.0054474 1.3827253687313494 1.3465998680875642 1.444694106676741 -0.16029394738530406 106.34990050614205 1.3827253687313494 1.3465998680875642 285.09376843596 334.73569113840057 False False True True 1.3827253687313494 1.3465998680875642 1.1878829282780614 0.24995620170789595 1.0268271975216294 0.0 11440.615049693042 11446.396724724864 0.1784665355525162 0.1737160750865105 1.548470331009627 1.5030356322414145 0.002740831492277549 0.015302871944029484
1.043246039592503 2.4936190735172463 5.458786562981882 0.007909754672034754 -0.011401032641710461 1342189496.6557539 1.4008404891129047 1.3689947855055133 2.9158566118740707 0.209030932644269 208.30331260406615 1.4008404891129047 1.3689947855055133 263.28993208001714 304.6050479085509 False True False False 1.4008404891129047 1.3689947855055133 1.2055452036077172 0.24996695286439607 1.0232621073100963 0.0 11437.571365822649 11442.884052738438 0.18085274461635534 0.17665931070287763 1.5714420835181626 1.5311503531034487 0.0028317855985241815 0.010021369123701631
0.7443944103215054 0.938924136545806 5.5862342915272345 0.0003913546790072939 0.0002535377541204025 1334214990.8973956 1.3326285015380606 1.642552113545242 1.9924976901180567 -0.7039620701268327 186.69619888906 1.642552113545242 1.3326285015380606 90.14484662264941 358.5605076675067 True False True False 1.642552113545242 1.3326285015380606 1.2865725637019108 0.24728716945282275 1.2325656487531833 0.0 11360.456828247103 11448.401658518267 0.213497894687948 0.1718836132421222 1.8865808338133434 1.4855600127980375 0.00488489920223178 0.00015
0.6401400022657762 1.0722524590685147 0.9622720848196703 -0.005767302059355251 -0.00040918237429127653 1356398259.074497 1.3953598406341756 1.3415444093787823 3.035371915313418 -0.049382345855927566 289.734 1.3953598406341756 1.3415444093787823 270.12290318312773 343.13331642014674 False False True False 1.3953598406341756 1.3415444093787823 1.191030390638183 0.24990334274651846 1.0401145358134758 0.0 11438.493333698849 11447.142065175267 0.18013065621919153 0.17305263484957703 1.5644760897205707 1.496707482954975 0.0027760920586707306 0.014096063286901673
1.1721859179209992 0.4143503442742904 5.188113743906012 0.0006311315006147142 0.005407394413536766 1339764135.1832328 1.205027318186775 1.2694519362292 4.812667599778604 0.5352473939143759 95.45397062753639 1.2694519362292 1.205027318186775 489.02265015535613 652.6577753302018 False True False False 1.2694519362292 1.205027318186775 1.0766415334332105 0.2498305365361235 1.0534632012653171 0.0 11454.899824832803 11459.714125645787 0.16364215942080962 0.1552720703328674 1.4069217027376122 1.3279264100406818 0.0022477287424177354 0.02419465393099157
1.2760082465845028 2.218816463593387 0.6272430551605779 0.005977449071853049 0.0037342418231086955 1337064693.3731642 1.2948396481995081 1.28705616793337 5.453931278282895 -0.22987869459028223 395.351915387 1.2948396481995081 1.28705616793337 426.83036745054727 434.9645089128143 True True False False 1.2948396481995081 1.28705616793337 1.1238293004652575 0.24999772799000047 1.0060475062860978 0.0 11452.71708170244 11453.391297940136 0.16694664343769477 0.1659333330685773 1.4384236768663023 1.428734930294975 0.0024119678772482073 0.02358848365055117
1.1206106989141478 0.3230114860030163 1.998204117962456 -0.016646515897781516 0.01002187211239818 1354360387.3505688 1.2225276877950175 1.3177965222499022 4.409490893518843 0.029651259035791508 329.028890389 1.3177965222499022 1.2225276877950175 382.8236534594111 601.5633839740321 True False False False 1.3177965222499022 1.2225276877950175 1.10480697417153 0.24964838821879895 1.0779277519895798 0.0 11450.314555645517 11458.574111319567 0.169942175922729 0.15754272778808368 1.4670443091635088 1.3492949863254733 0.00242438140395937 0.02397146129548174
2.8901972681865464 0.8026103581810982 1.1087859172220391 0.00727353001740122 -0.003050731893168222 1348137434.1572356 1.317086169245227 1.3604587382071112 2.6634597050059465 -0.10594497625455979 260.860744768 1.3604587382071112 1.317086169245227 315.63106757680663 384.0802356630618 False True True False 1.3604587382071112 1.317086169245227 1.1652856156139717 0.24993440106719617 1.0329306995811363 0.0 11444.257524724451 11450.39972554703 0.17553672341814383 0.16984930588910377 1.5204165766679956 1.4661582094330778 0.002631398973336091 0.019972676488715268
0.8818602849333445 1.6109107797875373 2.8238494370336022 0.005692506714361722 -0.0051188877944110915 1327501451.7783551 1.391340748215072 1.2991833695726815 4.745726427160571 -1.4350301138886936 305.388149355 1.391340748215072 1.2991833695726815 274.70624460743716 420.09548350910643 False True True True 1.391340748215072 1.2991833695726815 1.1702940484448034 0.24970669027959555 1.0709348509230858 0.0 11439.169703558671 11452.321782462428 0.17960120104947214 0.1675124712098923 1.5593768394444907 1.443837686208455 0.002734039336013173 0.018641852239119364
1.5844092164480097 0.22198287166346958 2.162508324175225 0.0011318221768236597 -0.00401664740625414 1347921035.3038125 1.3970001635913625 1.3802308322803452 0.1049880994921539 -0.7861588360630511 153.26960340955839 1.3970001635913625 1.3802308322803452 268.16643102073965 288.5549744790226 False False True True 1.3970001635913625 1.3802308322803452 1.208833559274569 0.24999088519269588 1.0121496570854833 0.0 11438.21725460454 11441.031262845921 0.18034676264913455 0.17813808831089475 1.5665594400162917 1.545318264426541 0.00284102486429391 0.00929853160341443
1.3348072978434904 1.6148115543829649 4.174864832466387 -0.02855417325925039 -0.018569913903644434 1349341433.8945773 1.3008619019194043 1.5988779247090046 1.6632556849713644 0.07592808819376799 305.988949779 1.5988779247090046 1.3008619019194043 108.74507605224454 416.8744445092051 False False False True 1.5988779247090046 1.3008619019194043 1.2541690927830367 0.24735940880524707 1.2290912066452877 0.0 11379.556060660789 11452.161155751897 0.20747234788128255 0.16773124824880203 1.8282425522855266 1.4459298403806584 0.004491903912809821 0.00015
1.87427245821834 0.6664668490303306 6.211852064636632 -0.01631227433167842 0.00874957678829796 1327925097.1387453 1.273015694786759 1.777716271695233 1.9143389082429012 0.8988059406407332 311.29654284 1.777716271695233 1.273015694786759 48.91565615769862 477.0958499452193 True False True False 1.777716271695233 1.273015694786759 1.3059811628409035 0.2431577410630059 1.3964606084397222 0.0 11276.412365844119 11454.597406879473 0.23278861340714338 0.1641058879428288 2.07087377927459 1.4113270951185466 0.010147923625075784 0.00015
2.3576300969834656 1.5513815969991407 1.2942066803318388 0.012244611852193296 -0.014762802833727572 1332522469.915079 1.263307556583565 1.332894735321935 3.724084248671062 0.7082479782081413 9.865508300747459 1.332894735321935 1.263307556583565 358.11722737011905 501.7357266586041 False False False False 1.332894735321935 1.263307556583565 1.1295754946794816 0.2498203937648698 1.0550833234359482 0.0 11448.365146120217 11455.416147870927 0.17191850061296238 0.16284276138321419 1.485892667563957 1.3993376075380184 0.0024913660191067193 0.02310824744148433
0.9966844209708003 1.8459523931742383 3.0141019173267916 0.004244345191298098 0.00983389659273846 1334619468.6762464 1.305435680979729 1.4445980226772084 2.887829779775498 0.7757872169830747 170.754080344056 1.4445980226772084 1.305435680979729 214.86945751310915 407.22777831747993 False False False True 1.4445980226772084 1.305435680979729 1.1951815868375961 0.24935981214356906 1.1066022200289778 0.0 11428.85950973831 11451.702012327238 0.18664413908694644 0.16832773333706172 1.6272913342055746 1.4516310216055766 0.00300210056633711 0.011277654731725444
2.8910851028534443 1.5251036453556308 2.045649132411309 0.00037006722319985044 0.002157321103591506 1333974190.5427327 1.3838675302899888 1.3583152920489405 0.7070174098398988 0.6032587890059524 187.38584037875617 1.3838675302899888 1.3583152920489405 283.5768359640881 318.36879388732245 True True True True 1.3838675302899888 1.3583152920489405 1.1935422155174817 0.24997829273576674 1.0188117135915506 0.0 11440.424055236595 11444.596439259307 0.17861693474159382 0.17525496964211443 1.5499144052419849 1.5177248836919015 0.0027630908580931163 0.013905024099624309
1.7821408258574138 1.6866665440341384 6.1473818189331535 0.011391165172267435 0.021438096466921047 1355279283.4525661 1.181750429920912 1.315756731789974 3.905690050851032 -0.022734676289770654 282.906754872 1.315756731789974 1.181750429920912 386.4748895001978 730.5813117513503 False False False False 1.315756731789974 1.181750429920912 1.0852242089181638 0.24928025779726254 1.1133964485868901 0.0 11450.55741653395 11460.945446106702 0.16967552706801373 0.15225640060434256 1.4644999891965127 1.2995460789935698 0.0024374457983239524 0.024567568277365802
2.0419901793548907 2.3979206253585805 4.888135139796391 0.016002397550952504 -0.001920509833369177 1334968974.4124568 1.2380988816883063 1.2721551752777702 3.9274065565967278 0.4519142523628274 151.344636560582 1.2721551752777702 1.2380988816883063 480.2479197192988 557.9654015121743 False True True False 1.2721551752777702 1.2380988816883063 1.0925308691490159 0.2499539850011382 1.0275069254105325 0.0 11454.670605695726 11457.436905171277 0.16399390942562025 0.15956516735194654 1.4102628925486598 1.3683522108271229 0.0022841525303632384 0.02405855088289226
1.9726904117072723 1.0736184028384856 1.157535877695675 -0.01880575281093666 -0.012104354383844511 1347063531.914134 1.2298523111347566 1.3605568286937795 2.1220677514691713 0.9680007405665246 283.973771123 1.3605568286937795 1.2298523111347566 315.5063153840096 579.8795935078708 False False True True 1.3605568286937795 1.2298523111347566 1.1258178133836874 0.2493635204153705 1.106276596283683 0.0 11444.241952645716 11458.051944626397 0.1755496186665306 0.15849384810126407 1.5205397897945492 1.358253113984992 0.0026149592863848876 0.02346882225419068
1.2496563598723711 1.6741201908356902 3.041443989015586 -0.0029557762085608884 -0.0006612174033471699 1346340859.9585555 1.3079539324905936 1.3689571552102813 3.098552834235613 0.600806033054146 361.41 1.3689571552102813 1.3079539324905936 304.65556699424997 401.8073563019166 True True True False 1.3689571552102813 1.3079539324905936 1.1648301228516065 0.24987016921792107 1.0466401921385151 0.0 11442.890181836308 11451.436235235542 0.17665436015294553 0.16865636032061 1.5311029811193588 1.4547703393844102 0.002650264597503311 0.01987392080720645
2.5853602191305876 2.471741182460553 5.55815828256299 -0.0023460428928374195 -0.0021818123688500447 1352520503.5356104 1.1678904674840345 1.6504667855152404 3.0599461511814985 0.6432307983799234 359.749 1.6504667855152404 1.1678904674840345 85.736414611804 789.5816755614753 True True True True 1.6504667855152404 1.1678904674840345 1.2050529574505426 0.24267040575495263 1.4132034051710445 0.0 11356.486359996068 11461.529600654278 0.21460164185048336 0.15046301788236643 1.8971946529349142 1.2826845000808418 0.00828949176548692 0.003032985092796156
0.20441303594279334 2.9464938379332337 0.5421578112595966 0.007068428032915667 -0.006037447996073187 1353329059.4495192 1.3511698157039391 1.3730187680055308 1.8029389345001121 -0.7060889477458409 151.7490714151351 1.3730187680055308 1.3511698157039391 299.0228552900927 327.9313494841025 False True True True 1.3730187680055308 1.3511698157039391 1.1857261868309472 0.24998391848705664 1.0161703969757558 0.0 11442.225394442166 11445.705766626452 0.17718877689655446 0.17431613679075042 1.5362189443356886 1.5087612823465169 0.0027199210630688498 0.016132957509491615
0.14692283713792229 2.3249257453932803 5.783633770241016 0.026809298091680648 -0.025177893969662832 1350032103.9915576 1.171375328709879 1.3322615167476188 2.9149347430589696 -0.21788981270111696 116.04626547696573 1.3322615167476188 1.171375328709879 359.16875287946596 775.0168963479733 True True True False 1.3322615167476188 1.171375328709879 1.087068888812399 0.2489676312172857 1.13734811045998 0.0 11448.451871556937 11461.387846455054 0.17183552554053466 0.1509138500377245 1.4851014912274498 1.2869162817372322 0.002539506469929429 0.02480863330424003
0.7250668984239822 1.3289941310420157 2.7530567139734625 -0.002824478214686498 0.0364055916361301 1353691435.1847627 1.4189891786217366 1.41299932254146 3.9015663148851734 1.019441095288412 141.08786453774408 1.4189891786217366 1.41299932254146 241.31283132189526 247.87373239971913 True False False True 1.4189891786217366 1.41299932254146 1.2326912837713706 0.24999888161891673 1.0042391075386383 0.0 11434.38390544758 11435.499254808257 0.18324686317525185 0.1824555417233068 1.5945839315913333 1.586942052626823 0.0029714369042619444 0.0031715972180461787
1.4830468913817343 0.006773110337586889 3.0784239499592245 -0.005262525622725311 -0.015239609814311715 1342076472.2781384 1.216521292560366 1.6198532038850377 2.6542099651559288 -0.04410103323270182 91.09883886228897 1.6198532038850377 1.216521292560366 96.65369340637125 619.4333461771704 False False True False 1.6198532038850377 1.216521292560366 1.219563758386601 0.24494480358817092 1.3315452954183764 0.0 11370.77165347701 11458.983483274438 0.21035650961488178 0.15676310476832125 1.856182418695088 1.3419561452684725 0.005967249706129624 0.0014648607608758952
