luminosity_distance_Mpc	dec	ra	theta_jn	psi	phase	spin1	spin2	geocent_time	ms	mr	mass_1_source	mass_2_source	lambda1	lambda2	H1	L1	V1	K1	network_matched_filter_snr
316.335350954515	0.3978758341931093	1.1424978710787153	1.7526258621134756	1.6216735980274226	0.9490648483619515	0.022663309723755985	-0.008125198448799123	1329321538.7738333	1.3280858415944672	1.3347256888464578	1.3347256888464578	1.3280858415944672	334.84818878156227	344.3666399800506	False	True	True	True	2.329549239760312
399.01344572807056	1.3361200543707863	4.387585588970749	1.422717914383739	1.9561767772581165	4.466623468203172	0.010649549502799414	0.00818651027158649	1341709130.275698	1.2363510294844349	1.6371234542436393	1.6371234542436393	1.2363510294844349	85.42813555119795	527.9376301299175	True	False	False	True	2.6822956257468267
452.99245781220776	-0.9258962436838415	0.7328641429711522	0.7150083499464184	1.2980442987933745	4.13320596181268	-0.02028311815339408	-0.011780565751019312	1344365018.6270382	1.1622383405574566	1.3473977504482209	1.3473977504482209	1.1622383405574566	314.80012969914395	764.219773289783	False	False	True	False	4.3042977529202915
368.3810634014064	-0.9629739971264882	4.5886448141206495	2.0354731511763595	2.837746279888496	4.646738492535773	-0.013836345527702751	-0.0013912971576703662	1348576431.095307	1.3078159451363718	1.6676499559193199	1.6676499559193199	1.3078159451363718	74.60868038972868	376.2291017862698	True	False	False	True	4.694089306232941
457.72341255499737	0.42988950836206896	2.1886309691116654	0.9592596696858987	2.458626022322851	4.570797092454489	-0.023240680210283988	-0.016950870187300498	1328028290.2627091	1.2391168063696736	1.330959569226591	1.330959569226591	1.2391168063696736	340.4622817558643	522.3215817627384	True	True	False	False	3.5164611516860607
397.1607372227486	1.0789423625715284	2.921352514821859	2.0984010071480146	1.8436560681466294	3.199428252040928	0.0013621376747968827	0.00774221552817802	1325342960.5518239	1.2626230825112015	1.3300970808832053	1.3300970808832053	1.2626230825112015	341.65888322930704	468.2212657493762	True	False	False	False	4.714681679800894
331.9745474551595	0.528069267754084	1.5778888542014329	1.6383794566399197	1.5201899044736829	0.5023451962296821	-0.002521479228526455	0.0016678102715321995	1355802698.5002286	1.2553692842023323	1.3521119121611207	1.3521119121611207	1.2553692842023323	308.23168916698853	484.4572907099731	True	True	False	False	3.888157842719381
236.778145574921	-0.42775586682529776	2.8887700093135322	2.0502078796210714	1.4895476462418569	5.202508800705595	-0.022566248093346127	-4.2372753852429055e-05	1326176270.624665	1.206901426942649	1.3258116725627043	1.3258116725627043	1.206901426942649	347.3721192391638	609.8306130459115	False	True	True	False	4.391587422099891
427.70682630233966	-0.16038440349173602	2.1457821959607255	1.1979851871386635	2.025857581710207	2.3182619753544214	0.018760729126531966	-0.004379082557930682	1340978444.718986	1.2375002892629345	1.3286298075099852	1.3286298075099852	1.2375002892629345	343.6426550676932	525.5942959731241	True	True	False	True	2.2401536748150463
434.7157626968548	0.9263952318855634	0.05041232266129507	1.0226809639424947	2.59755824945173	0.561310512193266	0.023662574085747023	0.009985459600577203	1338392430.0195394	1.257362441577134	1.4391784111091737	1.4391784111091737	1.257362441577134	207.63758033821898	479.9804991114742	False	False	False	False	0.0
196.96652728009047	-0.11090903536168102	0.6661114682477228	1.256304000024479	1.9769688843423174	3.3032901368731586	0.0032824657168626418	0.0212952114941408	1339480984.547119	1.2899012158706145	1.3709805709304062	1.3709805709304062	1.2899012158706145	283.6515551780289	409.48146048825936	True	False	False	True	5.826268279263368
411.6519650223376	0.8550748345544756	5.364313197568835	1.8800424103514712	2.6449208799632027	2.1404468893621202	0.010053854281430876	0.017303300958294337	1326676730.2378364	1.3871968583250673	1.338315826325498	1.3871968583250673	1.338315826325498	265.16077902026774	329.0625298283629	True	True	True	True	3.1368001280974602
306.9653806241625	-1.1737619588493595	4.233875921664079	1.5309447397421314	1.3964095695676795	2.503674088012085	-0.014352758743692498	0.022859924807415617	1331078185.2621224	1.1932781673896806	1.537509002136069	1.537509002136069	1.1932781673896806	132.84392134239127	654.635127005492	True	True	True	False	3.785947470570349
480.0235457102974	-0.8072006171023648	1.9395414589119497	2.535606249771028	1.0558253152934356	3.5110231379363563	-0.0065626727481985555	0.0039189293964342654	1348269498.5995603	1.2050395901555044	1.3193888966771554	1.3193888966771554	1.2050395901555044	356.5593078156537	615.8011311732103	False	True	True	True	5.353310306179743
352.52122816321094	-0.4421333492657822	3.608424956387428	2.0205799334306627	0.3749185902850417	3.6596426465573564	0.02559242456553683	0.009410408690555696	1342252888.6273196	1.2463007746666979	1.6533158676344009	1.6533158676344009	1.2463007746666979	79.74386581253249	506.2831933753087	False	False	True	True	2.867128349947614
437.65187726432436	-0.014126648676968109	0.9356148197704489	2.3284254794236547	0.15261271177587454	3.2229333227953743	0.001051407139952243	0.00527920990909521	1346423753.9620445	1.243546329857073	1.3688106961492594	1.3688106961492594	1.243546329857073	286.6390042751153	512.8125521738726	True	False	True	True	3.596739294050645
248.93673928083655	-0.4382290593948806	1.9812896537398323	0.7192469927052029	2.4726683102594706	5.317647066101919	-0.023379305330031575	-0.015885823149749435	1326991528.9796505	1.3767574551125774	1.587682704171455	1.587682704171455	1.3767574551125774	106.7067567866007	276.1966802778892	False	False	True	False	3.9872159249088353
365.8939355312831	-0.7052389977322172	5.270711638772344	2.4435076246169136	1.722733579797392	2.0192684277522637	-0.015079584703601441	-0.012292746595876565	1327028153.9489355	1.22903184860286	1.3267965657218241	1.3267965657218241	1.22903184860286	346.0707953161729	545.5679377080905	False	False	False	True	0.32390693098593515
186.44385700282058	-0.4763627733324124	5.563042584041996	1.175769879837869	0.8244712573095494	3.352811439903335	-0.016209832333188318	0.008813541112970178	1326707138.898408	1.3293570979326015	1.356460696335678	1.356460696335678	1.3293570979326015	302.59633202963875	342.6661153959933	False	False	True	False	3.1769881969024936
229.3748329412772	0.1421772389210167	0.10072715233181455	2.0521280380533966	1.1834063457168738	1.6761014916750272	0.010585054960953601	-0.00429837844956665	1337220827.6690388	1.2938998992346633	1.2622429730405476	1.2938998992346633	1.2622429730405476	401.16510050220325	469.0863796828896	False	True	True	True	4.546164525677964
463.1764705866145	0.24376010743251594	0.5849552585612475	1.0026523719807638	0.44612546335360076	5.648953092122019	0.009062253887855207	0.0026836924005952264	1340536758.8331301	1.1667559469092004	1.3205951640811375	1.3205951640811375	1.1667559469092004	354.6797066140372	747.2290957033516	False	True	True	False	4.997589891737629
369.64633447960585	-0.6728648241238379	6.198333225512106	2.967659376077689	2.873955343239352	4.435394541611379	0.00046731058175872433	-0.006380901545384239	1329953690.0679183	1.346700973038602	1.3473652359210677	1.3473652359210677	1.346700973038602	314.84736700685403	315.8186897065304	True	True	False	False	2.3412230619218164
248.37872623091835	-0.26196382905711707	6.1268379720196915	1.2632507556051844	2.3898124275547405	6.176150817689907	-0.006895661509976258	0.020707739521921557	1325982063.2608457	1.2778737882871263	1.3108698027352181	1.3108698027352181	1.2778737882871263	371.09198665221544	432.70666965342946	False	True	True	False	4.671127051991687
418.540053330297	-0.9718094424563622	2.49320817277516	1.5399683999065856	0.9046566798789364	5.409058554889216	-0.028010714864726206	0.002920424403636441	1336285776.5035775	1.2956501204997724	1.3346152443780994	1.3346152443780994	1.2956501204997724	335.0213358115567	397.58924715619133	True	False	False	False	1.5041295511755841
478.3376731602145	0.14942706960065152	3.687660934705659	1.939334559321885	1.9897072134894749	1.665130185712037	0.006312499170955682	-0.004031641097770119	1342103980.3394382	1.2682331269487865	1.3638079305016804	1.3638079305016804	1.2682331269487865	293.3565323732108	454.8395945430692	True	False	False	True	3.1958170084370763
382.9548653458483	-0.5392908946124497	0.029651662158232523	1.3293204931141365	0.9741910604398695	2.4631939746226026	-0.011613274183651708	0.03032381705335641	1342995730.7794707	1.4182918348442688	1.2984717221707407	1.4182918348442688	1.2984717221707407	229.47191189098277	392.08894747810905	True	False	True	True	5.176812539085676
492.2295180131173	0.8228338019145339	3.6381853057560254	2.3241365768740363	2.2706288511117902	1.216870857003441	-0.033223034213711033	0.03928897348366751	1348498882.124444	1.1822431570136749	1.347466626808694	1.347466626808694	1.1822431570136749	314.70015936876604	686.6664637148292	True	False	True	True	2.294930954409835
477.2183509551045	-0.8527160078670635	2.073669203798986	0.41570542474503025	1.2199395521645269	0.9399098240643154	-0.020025112150458265	0.0011027337819546719	1347186965.514976	1.3120834192098174	1.3751405318202894	1.3751405318202894	1.3120834192098174	278.15960267818366	368.9906701114931	False	True	False	True	2.788988309028127
180.33430400709923	0.7345890498997069	1.8994620218493619	2.4547196857342732	0.3922920814339858	3.2962976493407266	-0.037095244829608166	0.0018275328972456716	1347407777.535639	1.2797218551147231	1.3425935058220508	1.3425935058220508	1.2797218551147231	322.10850850878364	429.0907300910421	True	False	False	True	10.760629550779399
416.31914384981536	0.33768969541326566	4.976703362955985	1.8342677014084605	0.5866172925446169	5.106288859262191	0.002898277493292519	-0.01398058578408663	1352171829.548665	1.2067371646159262	1.3441530822533454	1.3441530822533454	1.2067371646159262	319.6605815404764	610.3413805151677	True	True	True	False	4.660039983653218
310.37534713773306	-0.21394671289977493	0.5005737768133507	2.0584644958518337	1.9223005172885475	1.9924011841400662	-0.020094058856197677	-0.007687356478280772	1325891538.8828502	1.3642056928545359	1.320534831695503	1.3642056928545359	1.320534831695503	292.8415841848175	354.77177852800963	False	False	True	False	0.8031954028167179
288.0936675921453	-0.593911987608468	5.4258528151084615	0.14035356762278972	0.9047160493877058	3.101404977009073	-0.032762520918637586	-0.004125421451743537	1343099294.5672483	1.2853892705637207	1.3586149816155528	1.3586149816155528	1.2853892705637207	299.8991111053097	418.45062783888693	True	False	True	True	8.090268777093597
355.2439065059266	0.3069294153280937	2.769324799451344	0.13690868941553352	2.2175039603838607	2.4366543633398936	0.004768914678347369	0.02938546326815968	1342763778.6643746	1.4191775042077972	1.5218645828387725	1.5218645828387725	1.4191775042077972	143.8138924845576	228.27183275620317	True	False	False	False	4.3677631731839055
453.5326069271974	-0.4688706275498677	1.4944060114598947	0.5208304994746527	1.7025923747208307	1.5266107613888922	0.001261277356800183	-0.022931373511095924	1345900737.4341452	1.3456933196603251	1.3215847653456132	1.3456933196603251	1.3215847653456132	317.31554836558615	353.20093099842836	False	False	False	True	2.2839564441544398
482.5190503254258	-0.3263250581179259	5.686591511657128	0.6462233266943268	1.3690848298196223	0.017978770663717978	0.006767169982930857	0.018549927254002754	1335548458.6915095	1.1671793663384424	1.2777453711589015	1.2777453711589015	1.1671793663384424	432.9644685276737	745.4635140259749	True	True	False	True	4.585151767488904
234.65668069285243	-0.9998553610222728	5.06439450479969	1.9693887976022368	2.898317297025254	4.4391281529685465	0.001582064749001844	0.01168318390001005	1332102703.531045	1.2935989648766166	1.3441931033488312	1.3441931033488312	1.2935989648766166	319.5987462821447	401.7877076709153	True	False	True	False	6.384516840671574
484.9401206198428	0.23258640348511248	5.305635641554289	1.3132461054136542	1.3939309624257459	1.3612938519270879	-0.0023122557026584952	0.0008762394944423946	1337497896.0789175	1.2967048566925072	1.3226746804375513	1.3226746804375513	1.2967048566925072	351.63512503928456	395.4866035653473	False	True	False	True	3.3339640019440613
499.75857162572566	-1.0544511589121395	1.0685133563375506	1.9481579730691285	0.9272246477137881	5.879133767129896	0.00022086019159939032	0.036962157484454375	1325641587.8781192	1.2887883417620152	1.5755839313722153	1.5755839313722153	1.2887883417620152	113.81199859347515	411.7654894916764	True	False	False	True	2.9160927207770304
334.03160582146995	-0.5883106796927048	1.894887130228109	1.9300022235480914	3.1195459629051925	5.15103185512875	-0.0015619098301602537	0.012498568558173842	1353501019.543562	1.207280223184942	1.3231986344537678	1.3231986344537678	1.207280223184942	350.9019084778541	608.6662287052197	True	True	False	False	2.5833138842363312
221.26529218038573	0.2754660105345755	0.3664072188030278	3.014107876617434	0.9772963419768421	0.5093000914177985	-0.005924715016825323	-0.00847670845779709	1342507657.307377	1.2041018744960668	1.2539572669014967	1.2539572669014967	1.2041018744960668	487.69739325004724	618.9332205583133	False	True	False	False	7.962781118806101
426.54856462169084	1.3396136962962444	6.054264266545033	2.7305830233672452	1.7378774771952679	3.971267050616729	0.004352146240940089	-0.033410456000098926	1349229759.9113412	1.404499072114437	1.547428478823838	1.547428478823838	1.404499072114437	127.97936930323064	246.07165570323835	True	False	False	False	4.422468696079361
449.68390519791484	0.9801607352600035	3.3770274792632184	0.27474464990433056	2.8797988824270537	3.6189915173072578	0.007841725921569221	-0.0446891866475689	1353854069.126069	1.364367664437421	1.5524720467779534	1.5524720467779534	1.364367664437421	125.21601781278987	292.6309949028531	False	True	True	False	7.027829181434875
290.6813173664716	0.09105248474844908	1.3093615856304333	2.321958895177876	1.920263477362528	0.7900513849638351	0.026353832690902513	0.03585300515667052	1341049068.3961008	1.237368090343635	1.3582207662915404	1.3582207662915404	1.237368090343635	300.39079205688705	525.8622676953754	False	True	True	False	7.769308563699521
438.5121818332268	0.07594158963132672	1.0207315148320797	0.3183353471518796	2.2378880980754583	0.33539414815549107	0.00810250488565562	0.004969298006061988	1337753419.8091557	1.2107521536217498	1.338394036633939	1.338394036633939	1.2107521536217498	328.93448049115227	598.8664581518724	False	True	True	True	7.475141380171964
494.446129241467	0.24810606222513754	3.187319924148951	2.9119101657122757	3.097245298178262	4.847940637621431	0.025618502362821063	0.019504715057526083	1352520284.4652996	1.2079734307304124	1.337884142092549	1.337884142092549	1.2079734307304124	329.76863832566784	606.5873125744392	True	True	True	False	6.656213950228483
382.17490343553385	1.5004761629505934	5.471005178468066	1.5563898847090518	2.325937623723823	2.1830805567093448	0.029688023000614953	0.01980014364731505	1350478944.0816562	1.240064096166964	1.3419535607053916	1.3419535607053916	1.240064096166964	323.13240455888086	520.3831011981631	False	True	False	False	1.667356243750271
450.74216077659327	1.038384182862394	1.7639730745867175	1.470850619160965	0.3850611405181163	4.6764296453207965	0.0035895700212635008	0.004191943907826188	1327777211.809225	1.3254191619856504	1.5596552303773459	1.5596552303773459	1.3254191619856504	121.03876299618346	347.8930844224126	True	True	False	True	2.915299744882401
292.68378439808595	0.8402698245873016	2.5132209901983478	0.8487823808364265	1.6061081110205622	3.709797576470231	-0.014542954072652249	0.012766844032012526	1354135049.7471583	1.3259241265630488	1.3353226475379139	1.3353226475379139	1.3259241265630488	333.90568403641464	347.22319511323724	True	False	True	False	3.8236975102585515
493.88956072604554	-0.144050736422726	6.04357932475751	0.45615958682928986	1.0303322297756459	1.496462411192578	-0.009243200132842418	-0.00896064581658767	1342391694.5071332	1.2116317017775995	1.605134912025175	1.605134912025175	1.2116317017775995	98.50271608277896	596.5662785446797	False	False	False	False	0.0
319.42063347997447	-0.2484120183871474	2.0375789623781397	2.108123639595001	1.9158955927471086	3.5958502861491204	0.0007920162385969812	-0.01853698128412035	1346138712.0976624	1.2357573027304853	1.3069679861490788	1.3069679861490788	1.2357573027304853	377.6219162343373	529.1667211073833	False	True	True	False	4.3968289164321375
454.0222394069993	-0.522309404493617	2.3018066521287928	2.710750185148899	1.6184629317456236	2.882637230964726	0.0019230089488105702	-0.020332709474309128	1347307764.0176766	1.4161912429819563	1.3133710893973354	1.4161912429819563	1.3133710893973354	232.4385453280927	366.74503117381556	True	False	True	False	4.264394069786767
408.0075990825549	0.1290907575968843	3.5893567873520436	0.9622744163775822	0.4305265328893056	1.7227229715357073	-0.016699544778515013	0.004716878369489646	1334632468.1668348	1.2066537756365465	1.3258240197399607	1.3258240197399607	1.2066537756365465	347.3557613700315	610.6019808079486	True	False	False	True	1.789041169013208
339.61908122754824	0.23382752349048977	2.454751380596538	0.3707899664499724	1.5906003034577583	1.6723121533860328	0.0039658858617319616	0.03741193676442547	1355922185.485919	1.4093744628154217	1.3702878911961691	1.4093744628154217	1.3702878911961691	241.47767391853404	284.6021216174688	False	True	True	True	7.303828544705752
415.84479247816284	-0.5615610787480995	4.3309539114803774	1.8549849184723775	2.306319910940815	4.356982776096732	-0.02480093131264707	-0.011776628654071121	1327051390.5651631	1.4051475707331469	1.5006031748205975	1.5006031748205975	1.4051475707331469	157.94518806520023	245.5143569013594	False	True	False	True	1.609005888861874
480.93154641554963	-0.7521219613839852	4.950920202047856	1.8717944499049093	0.33953307134785665	3.8706819807114887	-0.03054296555355755	-0.0014500952113731202	1332109330.997197	1.2357365542188734	1.362894728672465	1.362894728672465	1.2357365542188734	294.5280234888023	529.2099867136549	True	True	False	True	4.131198221608895
143.9053188827792	0.710201234586005	5.328063749846066	1.06529988862016	2.966477574716744	5.016315169835772	-0.00045821410322866154	-0.03361299833262001	1329315339.2290268	1.1681600737429363	1.3316832399347387	1.3316832399347387	1.1681600737429363	339.4351894591561	741.3096702158275	False	True	False	True	12.485442638291733
444.55612570338235	-0.6536472656789428	3.6488164195002972	2.4101313632790546	2.8242918846823	3.2260526213029017	-6.187717584794552e-05	0.012606446681977931	1350073670.334391	1.238241399919156	1.3148424083369574	1.3148424083369574	1.238241399919156	364.1819928341438	524.0950612944571	True	False	False	False	2.3165892532253367
296.6043284710771	0.7580132300673609	3.785220000704543	1.1798645326391966	1.8727029980477161	0.700041989658474	-0.015654882968327892	0.001890978906955567	1338354984.5896442	1.3804503293947248	1.330869404304119	1.3804503293947248	1.330869404304119	272.16222350258533	340.5886847621575	False	False	True	False	1.4172171418143382
403.4262513932867	-0.9912389100354148	5.739000096791887	1.5184625696976666	0.3866225596326279	0.2467918200324816	-0.031140103764994237	-0.004058471815998095	1328021410.27136	1.3517720049591149	1.3159937138863924	1.3517720049591149	1.3159937138863924	308.6879017952393	362.19518939489535	False	False	True	True	1.6996322544617604
363.94180876035773	-1.3965565568632705	0.9355688207747493	1.2435184968818545	1.5040958454137143	5.258986131455453	-0.026388986861269306	-0.0009698817351632319	1335058804.135902	1.3771860277452894	1.918298273809012	1.918298273809012	1.3771860277452894	22.741929713340355	275.6987192782073	True	False	False	False	3.020484322719046
293.49212423312736	0.385672904088287	3.3396328955481347	1.5173785578009873	0.3668024664168183	2.447409545317789	0.008352553452276345	-0.0009517081647035789	1348294489.7070048	1.1621766477036737	1.3390752317668384	1.3390752317668384	1.1621766477036737	327.8184037505338	764.4201354141628	False	True	False	False	3.4453649742116985
453.9458710826706	-0.295776352961903	0.2299915878362438	0.933228670008217	1.5402048580090193	3.386592505625306	0.000288982280364169	-0.020494211197804556	1337354957.8083088	1.394604990518483	1.3206819091080941	1.394604990518483	1.3206819091080941	256.1015884629225	354.547705622198	False	False	True	False	3.564267197407534
448.2125724616488	-0.5743221010472498	1.2936989223575914	2.510110861466746	2.117819347915614	5.721732401547393	-0.03362683997411773	0.005834128328763419	1347539279.5296168	1.3530805463759856	1.7808906245461953	1.7808906245461953	1.3530805463759856	44.799951290350506	306.94511955155224	True	False	True	True	3.009606012587214
237.3493534374864	0.958312971062482	1.9020922771975255	1.039448841728528	3.076660592894591	4.872206921683614	-0.007470571021883644	0.00019848857439841322	1330882871.7024717	1.2789335712060943	1.331599294218699	1.331599294218699	1.2789335712060943	339.55554073964737	430.61360142094287	False	False	True	True	2.86586837689563
224.63406740962648	-0.978718009210418	1.8866684017553537	1.9918398718871886	2.4587293834434996	5.148216390309603	-0.012207684892285325	0.009799748660196186	1329075242.4020298	1.2625481485464995	1.3623170283773829	1.3623170283773829	1.2625481485464995	295.26242363373416	468.3921672383259	True	True	True	True	11.327183611112762
369.82336670034476	-0.5672172059550693	0.5856557974586941	2.53455616328233	2.141072522682599	1.620238543837758	0.011615393743771324	0.014634030006874712	1333740838.5308936	1.2333129260255966	1.3607494623088454	1.3607494623088454	1.2333129260255966	297.235695661807	534.4793339145582	False	False	True	True	3.939972114911476
487.28802759942886	0.5599896519093834	5.5629842637205975	2.442496299835645	2.126649819686286	3.0532492523943833	0.006135262169142088	0.005648384558990548	1352447192.998679	1.264799728709703	1.331351354218649	1.331351354218649	1.264799728709703	339.9091040473002	463.16414168551046	True	True	True	False	1.8371108402799396
298.02887296141284	-0.2889146797328815	1.1298747582297386	1.1031346949105278	2.527112640907814	1.420793004671675	-0.015696523408799016	-0.012307506351506656	1338023086.7137372	1.2808887644426856	1.5089134098789934	1.5089134098789934	1.2808887644426856	152.77020469957628	426.87575629446377	True	True	False	True	8.895388513266445
321.61941808041934	0.4458051967027308	2.6582384720638266	1.663997658848485	0.8374956441735015	0.272718840837455	-0.026253370577444868	0.027827953064348817	1348141803.058163	1.411992230589498	1.236928042973925	1.411992230589498	1.236928042973925	238.32030655065446	526.7566720480846	True	True	False	False	3.420664173021028
138.98167090882066	1.1359277714237714	6.11580224706567	2.254698115477674	0.30156487297176493	2.5047739626010803	-0.005000798481817026	-0.00014897285419643175	1349145374.1913602	1.2135438518025308	1.3511249665030514	1.3511249665030514	1.2135438518025308	309.56336527986923	591.6740680492087	False	False	False	True	1.1332113520621838
464.48083734097537	-0.8896046752383275	4.680153450579692	1.362287917186686	2.9566164423106156	3.5605752626032428	0.0008594122474713505	-0.0008021096188935073	1337684149.5701458	1.3085099407457899	1.5980189888364855	1.5980189888364855	1.3085099407457899	101.5384241274475	375.0813039640944	True	False	False	True	0.6920344167298879
466.3036272121151	-0.4324677840270182	6.1764838573556196	1.7365955285961574	0.5637896915755041	4.8392702381582176	-0.0010138366862164402	0.003537765333630428	1355041886.0275257	1.2787491077205093	1.3492577380051498	1.3492577380051498	1.2787491077205093	312.1439307913024	430.9738299561058	True	False	True	False	1.8029559893511817
353.91530515350166	1.3494226365187358	5.260037242231681	2.7249305644244486	1.338764615880354	4.820769254878931	-0.0237976921028271	0.000602480012053832	1350227456.531819	1.376263162275222	1.6802711094264904	1.6802711094264904	1.376263162275222	70.90458684098249	276.7831557231963	True	False	False	True	6.777552328543174
440.9059700707452	-0.16512215481624154	2.4712970658472826	2.384376537442234	0.9736861685715299	0.2139323316745721	-0.0035555829744173604	-0.004031869600401761	1354404369.800401	1.2827619826780565	1.3379448563957173	1.3379448563957173	1.2827619826780565	329.6694081263894	423.37520216611625	False	False	False	False	0.0
468.6394093333991	0.5913367909918257	1.0348717534841423	1.0977742207829106	2.3331211878288656	3.953067585640534	-0.015485979176225349	-0.037155335246140224	1355308952.369414	1.3174296494250484	1.65484282524061	1.65484282524061	1.3174296494250484	79.25989359905087	359.7611023795322	True	True	True	False	4.437473611943744
259.6101489905302	-1.3223236558309175	1.2935016433525577	0.4109592724628642	2.6237641807542507	1.4888260931348285	0.006613463575345617	0.01315858882939608	1332874597.2425385	1.2851754218434384	1.282996796565168	1.2851754218434384	1.282996796565168	418.85629033161	422.93802951757266	False	False	False	True	3.75354481781553
393.95001404365553	-1.0779017363839585	2.4120262411661613	2.0066903248869057	0.35816621884960165	5.223901654672058	-0.003178078889477488	-0.02410646690211101	1326368352.8792105	1.1831742548043183	1.3351246104412562	1.3351246104412562	1.1831742548043183	334.2195423470941	683.7333831151034	True	True	False	True	2.335766485228932
214.46129831908988	-0.493777258573032	2.799786577852207	1.5901470532528799	1.4471967240856582	2.998080215844407	-0.004261479858878137	0.032842784116028347	1330065365.2859483	1.2282939018601557	1.357710002165098	1.357710002165098	1.2282939018601557	301.02869350179213	547.7593308365374	True	True	True	True	6.754648299870728
203.87844483167441	0.6752469935322036	6.038052118349413	1.5943597244978427	1.1005751434393338	6.057710005622385	0.027560774035436	0.02015137352153639	1341544378.3995247	1.3002472873661413	1.3272691930542833	1.3272691930542833	1.3002472873661413	345.44712244447453	388.8605095366606	True	True	False	True	4.4433953875554115
412.10204463030226	-0.22245978193502453	1.4512530876959393	0.8267264415760768	3.120364008253029	3.405370620345797	0.003347736676201516	0.0014783849908708811	1325756214.4017527	1.1637038164444584	1.3220277956496511	1.3220277956496511	1.1637038164444584	352.5572350722805	759.173913885614	True	False	False	False	1.8309896562268377
380.5806418909118	-0.19142031354140412	3.3229024082632685	1.6406075630308632	2.660676432787442	0.6466566029689051	0.016337894194052183	0.0036292811505714974	1325354892.9831493	1.311722143009436	1.348576254839641	1.348576254839641	1.311722143009436	313.10682956561413	369.61847964249694	False	False	False	False	0.0
372.21774687447765	0.09124787271627548	3.4684633039651778	2.662032196127373	1.7837635576010518	2.3109657907068284	0.032836519186720876	-0.0001435785841262126	1352609510.501488	1.2925408745271072	1.3331161305348742	1.3331161305348742	1.2925408745271072	337.3266051944925	403.9874810012912	True	True	True	False	6.91003034404795
195.33435866265833	-0.17318108872208782	1.2116708364656605	0.4509032911546584	2.2389735627314447	2.1420838445585333	0.0006297849892245036	0.027885122575256875	1346483438.944521	1.3062965986654067	1.4571677329617496	1.4571677329617496	1.3062965986654067	191.21317218110835	378.7202062725104	False	False	True	True	9.923106300940509
