luminosity_distance_Mpc dec ra theta_jn psi phase spin1 spin2 geocent_time ms mr mass_1_source mass_2_source lambda1 lambda2 H1 L1 V1 K1 network_matched_filter_snr m1 m2 mchirp eta q chi_eff r1 r2 c1 c2 mb1 mb2 mej_dyn mej_wind
440.62843125259576 0.9541391067087959 1.0093105176856538 1.3952235800412853 0.764477512218185 0.7010295703102559 -0.006453332056011524 0.00041351001269778994 1335550310.5399668 1.315338859022739 1.313882608614293 1.315338859022739 1.313882608614293 363.3223588478098 365.8523621441095 False True False True 2.4909270840841367 1.315338859022739 1.313882608614293 1.144434904191437 0.24999992330663562 1.0011083565600902 0.0 11450.606518300865 11450.775875363368 0.16962091225195486 0.16943061402483484 1.463978806041129 1.4621626464653281 0.0025079125849534474 0.022641925528355793
467.9141327541466 0.13634517583179515 2.0746142532994547 0.18999937677414197 0.36648659049522786 2.211969256143813 -0.0026926499952651716 -0.01413385364877317 1338243233.543049 1.3535494446107146 1.3263286202985747 1.3535494446107146 1.3263286202985747 306.3292778516253 346.68841323491836 False False True True 3.4044710349919467 1.3535494446107146 1.3263286202985747 1.1664124670942453 0.24997420636880827 1.0205234388337425 0.0 11445.34004351495 11449.244205680256 0.17462871563130192 0.1710584598605619 1.511744828119751 1.4776917655763264 0.002624042425676208 0.019983957047507637
355.0369120385667 -0.5326483163939087 2.343550642707834 0.5936413081604165 0.7571593044128309 2.4124064948391517 0.002081171887262127 0.027559830685028618 1339841175.077554 1.1772770146999787 1.3763360912988967 1.3763360912988967 1.1772770146999787 276.6958317525536 703.6813741189846 True False True False 8.023212036502889 1.3763360912988967 1.1772770146999787 1.1074672145992432 0.24848087405291028 1.1690843141532385 0.0 11441.678051097342 11461.14038412799 0.1776253759502307 0.15167746715056948 1.5404018729719007 1.2940949271364737 0.0028102845474660956 0.024734038414236003
186.44385700282058 -0.4763627733324124 5.563042584041996 1.175769879837869 0.8244712573095494 3.352811439903335 -0.016209832333188318 0.008813541112970178 1326707138.898408 1.3293570979326015 1.356460696335678 1.356460696335678 1.3293570979326015 302.59633202963875 342.6661153959933 False False True False 3.1769881969024936 1.356460696335678 1.3293570979326015 1.168998663432436 0.24997454103040181 1.020388500911627 0.0 11444.887497924426 11448.844406791177 0.17501123181708098 0.17145503394203285 1.5153970191081803 1.4814734131673177 0.0026369931576261563 0.019571089133692567
413.91436600548434 0.5153120173857142 1.9786096763630334 1.9080987436149985 1.8345733345727067 5.334253726336334 0.005437028739603396 0.000218281746970599 1350028731.5362995 1.2409912465380442 1.434271768432942 1.434271768432942 1.2409912465380442 213.20265481764747 518.4490540082179 False False True False 3.256264581062968 1.434271768432942 1.2409912465380442 1.1608251366974804 0.2486950820150087 1.1557468857528905 0.0 11431.221418498848 11457.215028604604 0.18527168362830723 0.15994103026318543 1.6140928168845265 1.371898132280894 0.0030534970115596092 0.019809185132526556
395.4385715718417 -1.4454610876322553 1.1927682194443814 1.1732241843545859 0.1378192250867161 3.9860209840858443 0.037030216811945876 -0.010578742131515181 1328301267.9978874 1.2339789802815035 1.381072318577295 1.381072318577295 1.2339789802815035 271.52270629946355 532.9804903789579 True True True True 5.921399731132982 1.381072318577295 1.2339789802815035 1.1361049890282333 0.24920901983684327 1.1192024666921276 0.0 11440.891013682178 11457.74755386497 0.17824887893649424 0.1590298860194014 1.546381274134301 1.3633048850098644 0.002720494114501113 0.02291147410606228
406.81221573343385 -0.9207406168957241 0.4230023036148184 1.213543332429709 2.163518746226103 4.170452139934884 -0.008967479402034044 0.01406278050493518 1327573198.9366593 1.3119576043846413 1.362204971959365 1.362204971959365 1.3119576043846413 295.40435386382296 369.209477477031 True True False True 3.9709048054545355 1.362204971959365 1.3119576043846413 1.1637502733174787 0.24991173449227175 1.0382995360572582 0.0 11443.979520374189 11450.995487010137 0.1757663054870135 0.16917913209662697 1.522610494497965 1.4597621445731102 0.0026310664477910786 0.02013567662584988
460.28036573493057 -0.5349434518964564 4.320436887106057 1.119784014219608 1.2312301239511672 5.993960123324449 -0.016083702383680693 -0.003519000619053327 1340560577.7348847 1.3975488286449937 1.3924851959876547 1.3975488286449937 1.3924851959876547 252.60408818096786 258.76155799304036 True False False False 4.083664720074277 1.3975488286449937 1.3924851959876547 1.2144304457736312 0.24999917653452813 1.0036363996342148 0.0 11438.124926094979 11438.977156030327 0.18041904929765876 0.17975195771296498 1.5672565794730928 1.5608281046530013 0.0028687168537704804 0.007803140287435239
447.9064672146644 0.4975786097172485 2.23376183974667 1.0441507738864375 2.622765275823454 3.000097655543823 0.01235457355353972 0.015672849202094552 1327407041.8555222 1.2466052816518323 1.3256387093856956 1.3256387093856956 1.2466052816518323 347.6014462249326 505.54289016813175 False False True True 2.5496616345324488 1.3256387093856956 1.2466052816518323 1.1189999100714263 0.24976398624100157 1.0633989193669537 0.0 11449.333880569346 11456.776113872467 0.17096814199549684 0.16067073165003176 1.4768304628548106 1.3787869556393237 0.0024577169640974668 0.023538192959207813
412.23338393434403 1.1198471680790565 0.3972130219511491 1.8187588207719136 2.9119226906961675 3.6669226562729267 0.008523259170096964 0.01354550812595617 1332846214.0526843 1.3470411286464714 1.3429603382300173 1.3470411286464714 1.3429603382300173 315.3197920583993 321.52622852760584 True True False True 0.9412257002903996 1.3470411286464714 1.3429603382300173 1.1708895293461612 0.2499994246613417 1.0030386529670956 0.0 11446.330693258638 11446.935439211415 0.1737740016959022 0.17323840974152652 1.5035882590590617 1.498479286309446 0.0026383636358877816 0.019590208387584195
